cx,cy,cz,nx,ny,nz,valid_frac,score,periodic_cover,periodic_period_mm,periodic_straightness,band_score,band_ratio,band_amp_um,peak_freq,spectral_spread,local_coherence,global_coherence,coverage,ridge_period_mm,straightness
-19.54036,12.90787,3.66018,-0.52715,-0.11264,0.84227,0.97694,0.27853,0.37857,0.6,0.83258,0.00373,0.0438,8.71,1.64778,0.23918,0.34992,0.44695,0.29891,0.60688,0.44695
-18.55251,13.09902,4.18386,-0.38037,-0.09206,0.92024,0.99335,0.03454,0.17269,0.6,1.0,0.00292,0.01966,11.12519,2.20395,0.23117,0.50142,0.64503,0.34951,0.45373,0.64503
-19.06943,15.01971,-4.8389,-0.44731,-0.08111,-0.8907,0.97684,0.0,0.0,nan,0.0,0.01098,0.05591,5.74192,2.97095,0.22986,0.40194,0.75447,0.66812,0.33659,0.75447
-19.71947,14.93406,3.82223,-0.51549,-0.07224,0.85384,0.97466,0.01047,0.05233,0.51,1.0,0.002,0.0293,10.39452,1.64778,0.23937,0.50034,0.83056,0.21962,0.60688,0.83056
-18.66115,14.96631,4.31924,-0.37335,-0.06412,0.92547,0.99449,0.0,0.0,nan,0.0,0.00262,0.02183,12.35853,1.64778,0.23262,0.3842,0.43886,0.36274,0.60688,0.43886
-18.99132,16.99197,-5.03355,-0.45228,-0.04538,-0.89072,0.96895,0.0,0.0,nan,0.0,0.00964,0.05139,6.34967,3.29905,0.24323,0.3549,0.53425,0.69489,0.30312,0.53425
-19.56611,17.02577,3.81758,-0.49131,0.03188,0.8704,0.99075,0.0,0.0,nan,0.0,0.01529,0.04699,6.20455,1.84798,0.24565,0.6095,0.40111,0.70581,0.54113,0.40111
-18.58718,16.92889,4.28958,-0.38057,0.02145,0.9245,0.99771,0.0,0.0,nan,0.0,0.00837,0.03864,10.94554,2.57202,0.23215,0.6557,0.52937,0.39058,0.3888,0.52937
-19.0223,18.99278,-5.15135,-0.46295,-0.01854,-0.88619,0.96656,0.0,0.0,nan,0.0,0.01511,0.06544,5.90218,2.69562,0.23518,0.47582,0.61871,0.6498,0.37097,0.61871
-19.33653,19.04229,3.76233,-0.4491,0.08127,0.88978,0.99553,0.0,0.0,nan,0.0,0.00768,0.03904,6.71297,1.68095,0.23799,0.52011,0.49544,0.49105,0.5949,0.49544
-18.36849,18.92679,4.10192,-0.36958,0.09079,0.92475,0.99916,0.0,0.0,nan,0.0,0.01643,0.06084,5.95405,1.84429,0.2341,0.52158,0.55918,0.69156,0.54221,0.55918
-19.07194,20.99653,-5.06252,-0.52173,0.03263,-0.85249,0.9732,0.0,0.0,nan,0.0,0.01196,0.06571,5.49342,2.65468,0.23264,0.40163,0.68474,0.61821,0.37669,0.68474
-19.10328,20.98749,3.6664,-0.40681,0.09495,0.90856,0.99605,0.0,0.0,nan,0.0,0.01459,0.06084,7.40921,1.81256,0.22953,0.66802,0.67289,0.45598,0.55171,0.67289
-18.17456,20.42093,4.05679,-0.35162,0.09785,0.93101,0.99844,0.0,0.0,nan,0.0,0.01216,0.04347,6.46141,1.64778,0.23099,0.55726,0.52725,0.65752,0.60688,0.52725
-19.09035,22.9985,-4.90528,-0.55356,0.0803,-0.82893,0.97653,0.0,0.0,nan,0.0,0.01134,0.07047,5.08447,1.94565,0.23246,0.29255,0.6402,0.76653,0.51397,0.6402
-19.9994,23.9746,-3.97363,-0.76083,0.08996,-0.64269,0.97206,0.0,0.0,nan,0.0,0.00984,0.04423,4.57305,1.88661,0.23628,0.31972,0.5223,1.0,0.53005,0.5223
-18.98829,22.99831,3.5372,-0.36075,0.11163,0.92596,0.99439,0.0,0.0,nan,0.0,0.00871,0.03145,14.56569,1.64778,0.23828,0.74541,0.47894,0.42258,0.60688,0.47894
-19.02588,24.97525,-4.7208,-0.56208,0.1125,-0.81939,0.97611,0.0,0.0,nan,0.0,0.00814,0.05765,5.12824,1.72908,0.23948,0.29703,0.55885,0.66043,0.57834,0.55885
-19.89773,25.4225,-3.85632,-0.74789,0.10601,-0.6553,0.97237,0.0,0.0,nan,0.0,0.00978,0.04053,4.22671,1.89559,0.23326,0.35549,0.3408,1.0,0.52754,0.3408
-18.94658,24.99123,3.45211,-0.37419,0.06586,0.92501,0.98982,0.0,0.0,nan,0.0,0.00502,0.02125,14.96055,1.85648,0.24112,0.66695,0.52026,0.4018,0.53865,0.52026
-18.81097,26.89181,-4.51242,-0.55059,0.13196,-0.82428,0.98836,0.0,0.0,nan,0.0,0.01141,0.05485,4.65552,1.81256,0.22793,0.53434,0.55871,0.55676,0.55171,0.55871
-19.74132,27.09593,-3.71751,-0.72438,0.12487,-0.678,0.97601,0.0,0.0,nan,0.0,0.00868,0.03789,4.23328,1.82581,0.23856,0.35994,0.38114,0.93697,0.5477,0.38114
-18.97386,27.02681,3.24066,-0.41184,0.1454,0.89958,0.97881,0.0,0.0,nan,0.0,0.00466,0.0266,12.29643,3.46035,0.24632,0.44695,0.54955,0.45613,0.28899,0.54955
-18.47007,28.85231,-4.42478,-0.53451,0.1478,-0.83214,0.99335,0.0,0.0,nan,0.0,0.00703,0.03004,3.43656,2.07204,0.22551,0.38903,0.33557,0.95189,0.48262,0.33557
-19.48829,29.08316,-3.54918,-0.70603,0.17219,-0.68693,0.98411,0.0,0.0,nan,0.0,0.0093,0.05029,4.11137,2.67793,0.24253,0.54193,0.37649,0.50702,0.37342,0.37649
-19.07376,29.03585,2.87323,-0.43329,0.20521,0.87758,0.96365,0.0,0.0,nan,0.0,0.00688,0.0281,15.04068,2.57011,0.23701,0.5673,0.52708,0.48873,0.38909,0.52708
-18.20109,30.59731,-4.15125,-0.56115,0.20477,-0.80199,0.99594,0.0,0.0,nan,0.0,0.006,0.0397,4.17111,1.71009,0.23693,0.53596,0.61444,0.41757,0.58476,0.61444
-19.29142,31.11172,-3.19005,-0.73433,0.25009,-0.63104,0.97518,0.0,0.0,nan,0.0,0.00522,0.02517,4.75064,3.47832,0.23993,0.49583,0.46494,0.59447,0.2875,0.46494
-19.84695,31.78416,-1.34244,-0.92301,0.28074,-0.26314,0.98546,0.0,0.0,nan,0.0,0.00783,0.02301,4.94217,3.5485,0.24382,0.58156,0.47042,0.82217,0.28181,0.47042
-19.78296,31.57143,1.82907,-0.68103,0.29022,0.67229,0.85918,0.0,0.0,nan,0.0,0.00685,0.05395,14.64084,1.81256,0.2519,0.59163,0.81997,0.31418,0.55171,0.81997
-18.98248,30.88,2.49912,-0.4241,0.24454,0.87198,0.9244,0.0,0.0,nan,0.0,0.00609,0.03612,16.1096,2.04255,0.23454,0.62551,0.89895,0.57886,0.48958,0.89895
-18.82158,32.97394,-2.97759,-0.70499,0.29261,-0.64604,0.9703,0.0,0.0,nan,0.0,0.0069,0.03621,10.5146,2.00657,0.23373,0.63226,0.55961,0.35844,0.49836,0.55961
-19.59128,33.11078,-1.09732,-0.92801,0.32732,-0.17795,0.9487,0.0,0.0,nan,0.0,0.00937,0.0375,6.64549,3.05119,0.23614,0.72298,0.64644,0.4494,0.32774,0.64644
-19.4784,33.14806,1.29156,-0.7113,0.4026,0.57616,0.85898,0.0,0.0,nan,0.0,0.00418,0.05401,12.27522,1.64778,0.25703,0.69429,0.9261,0.29707,0.60688,0.9261
-18.5934,32.28798,2.12884,-0.41244,0.33309,0.84791,0.93322,0.0,0.0,nan,0.0,0.01547,0.04805,15.70954,2.92082,0.23946,0.67501,0.68979,0.53776,0.34237,0.68979
-18.50802,34.67365,-2.55699,-0.68131,0.48493,-0.54832,0.90529,0.0,0.0,nan,0.0,0.00867,0.04646,11.42693,2.16843,0.23679,0.53808,0.42337,0.40735,0.46116,0.42337
-18.96584,35.18545,-1.03425,-0.77499,0.62315,-0.10523,0.83997,0.0,0.0,nan,0.0,0.01784,0.0516,6.27349,1.73584,0.24023,0.62048,0.71509,0.73478,0.57609,0.71509
-18.71567,34.78337,0.6812,-0.6576,0.59014,0.4683,0.85835,0.0,0.0,nan,0.0,0.01086,0.03771,9.47055,3.43396,0.23681,0.61597,0.62536,0.56606,0.29121,0.62536
-18.06226,36.03379,-0.69267,-0.58337,0.81161,0.03112,0.84319,0.0,0.0,nan,0.0,0.01362,0.04247,6.49079,2.56886,0.22956,0.57331,0.4748,0.73154,0.38928,0.4748
-16.50457,1.81608,-2.16043,-0.24803,-0.68574,-0.68428,0.92741,0.0,0.0,nan,0.0,0.01352,0.03099,29.12849,2.74008,0.23442,0.72764,0.60468,0.64071,0.36495,0.60468
-17.07574,1.29663,-1.00484,-0.36212,-0.87248,-0.3281,0.84942,0.0,0.0,nan,0.0,0.01026,0.05632,30.31632,1.81256,0.23631,0.63283,0.72203,0.30697,0.55171,0.72203
-16.89239,1.39837,0.88819,-0.41655,-0.8331,0.36392,0.90311,0.0,0.0,nan,0.0,0.00951,0.03378,9.77149,3.40059,0.24493,0.40114,0.45655,0.84518,0.29407,0.45655
-16.09656,1.94467,2.02731,-0.36679,-0.63189,0.68277,0.93582,0.0,0.0,nan,0.0,0.0147,0.05518,15.26884,1.76796,0.22582,0.65443,0.6313,0.46046,0.56562,0.6313
-17.0577,3.00597,-2.36665,-0.26784,-0.59503,-0.75776,0.9947,0.0,0.0,nan,0.0,0.01175,0.02961,22.00743,1.69519,0.23832,0.64714,0.38955,0.66894,0.5899,0.38955
-17.77633,2.10084,-1.78865,-0.40715,-0.71818,-0.56431,0.87601,0.0,0.0,nan,0.0,0.00512,0.04639,32.59252,2.50806,0.23741,0.75527,0.93519,0.38092,0.39871,0.93519
-17.48783,2.47791,1.64511,-0.50699,-0.57241,0.64444,0.9406,0.0,0.0,nan,0.0,0.01737,0.06855,12.19772,1.68521,0.25232,0.67659,0.56566,0.43597,0.5934,0.56566
-16.74306,3.16454,2.43447,-0.40192,-0.39262,0.82723,0.98379,0.0,0.0,nan,0.0,0.00916,0.03328,10.06507,1.70322,0.24278,0.52357,0.59539,0.63003,0.58712,0.59539
-16.45097,5.50057,-4.13214,-0.2801,-0.30748,-0.9094,0.98836,0.0,0.0,nan,0.0,0.00412,0.0205,11.25106,3.35212,0.2381,0.5099,0.34724,0.46397,0.29832,0.34724
