cx,cy,cz,nx,ny,nz,valid_frac,score,periodic_cover,periodic_period_mm,periodic_straightness,band_score,band_ratio,band_amp_um,peak_freq,spectral_spread,local_coherence,global_coherence,coverage,ridge_period_mm,straightness
-23.38247,5.00505,-1.01897,-0.96232,0.02965,-0.27029,0.97422,0.0,0.0,nan,0.0,0.01377,0.0515,5.70185,2.03959,0.23503,0.58512,0.47933,0.61722,0.4903,0.47933
-23.54334,5.01196,0.99881,-0.99209,0.12358,-0.02222,0.99593,0.0,0.0,nan,0.0,0.02572,0.07485,5.3315,2.0543,0.22386,0.60957,0.54159,0.77517,0.48678,0.54159
-23.40974,4.983,3.03864,-0.96831,0.07606,0.23788,0.98539,0.0,0.0,nan,0.0,0.01868,0.05016,6.06427,1.86447,0.23738,0.58316,0.7745,0.92138,0.53634,0.7745
-22.6134,4.94201,5.05117,-0.84247,-0.03496,0.53761,0.96622,0.0,0.0,nan,0.0,0.01069,0.0561,6.60975,2.03563,0.2317,0.55771,0.48307,0.44487,0.49125,0.48307
-22.59137,7.00333,-2.86221,-0.81259,0.03981,-0.58148,0.93218,0.0,0.0,nan,0.0,0.00192,0.03942,29.00255,1.72375,0.23531,0.74183,0.97715,0.25683,0.58013,0.97715
-22.96492,7.01626,-1.00629,-0.97399,0.15129,-0.1687,0.9933,0.0,0.0,nan,0.0,0.00682,0.05046,5.39302,1.89707,0.22604,0.61359,0.64675,0.30174,0.52713,0.64675
-23.06009,7.02574,1.02289,-0.97938,0.20201,0.00226,0.9973,0.04686,0.23429,0.51,1.0,0.0093,0.06998,6.28445,2.01957,0.21507,0.34484,0.74456,0.50785,0.49516,0.74456
-23.00241,7.0029,3.01382,-0.96537,0.19101,0.17767,0.99625,0.00451,0.02256,0.51,1.0,0.01737,0.08909,7.14399,1.81551,0.21328,0.33281,0.41296,0.75007,0.55081,0.41296
-22.42753,6.96915,4.90815,-0.89273,0.13142,0.431,0.98834,0.0,0.0,nan,0.0,0.0148,0.05132,6.34853,2.04566,0.22855,0.39393,0.43676,0.96256,0.48884,0.43676
-22.39622,8.99605,-2.71866,-0.90457,0.05157,-0.42319,0.95473,0.0,0.0,nan,0.0,0.00393,0.11049,23.02179,1.65046,0.23818,0.7141,0.96844,0.17979,0.60589,0.96844
-22.64999,8.96508,-1.0233,-0.98284,0.14579,-0.11302,0.99625,0.0,0.0,nan,0.0,0.01208,0.06152,4.9676,2.01208,0.22656,0.54838,0.43066,0.50223,0.497,0.43066
-22.68294,8.98899,1.04974,-0.98525,0.16972,0.02206,0.9972,0.00587,0.02934,0.51,1.0,0.00607,0.06797,7.38864,1.91137,0.22927,0.48484,0.92859,0.5462,0.52319,0.92859
-22.58678,8.94972,2.96243,-0.97268,0.17347,0.15427,0.99667,0.0,0.0,nan,0.0,0.01805,0.08628,7.23667,1.9374,0.22921,0.41967,0.74698,0.63634,0.51616,0.74698
-22.22363,8.90454,4.58313,-0.92397,0.15304,0.3505,0.99404,0.0,0.0,nan,0.0,0.01431,0.08029,6.77005,2.0299,0.21477,0.2849,0.33694,0.81054,0.49264,0.33694
-22.15512,10.80443,-2.52382,-0.95,0.10334,-0.29465,0.99446,0.0,0.0,nan,0.0,0.01014,0.05477,5.43129,2.25531,0.22997,0.43975,0.75765,0.59068,0.4434,0.75765
-22.36953,11.011,-1.0075,-0.98851,0.11958,-0.09246,0.99488,0.0,0.0,nan,0.0,0.005,0.03699,9.07855,3.09225,0.24045,0.62067,0.69826,0.26575,0.32339,0.69826
-22.42938,11.01976,0.97843,-0.99158,0.12247,0.04198,0.99688,0.00231,0.01155,0.6,1.0,0.00157,0.00976,9.8679,1.93204,0.21362,0.41948,0.74727,0.4598,0.51759,0.74727
-22.2638,10.99827,2.95168,-0.97615,0.15267,0.15434,0.9972,0.0,0.0,nan,0.0,0.00413,0.02066,9.29155,2.12383,0.23219,0.48781,0.63485,0.49831,0.47085,0.63485
-22.0612,10.43898,4.26515,-0.94258,0.15866,0.29389,0.99372,0.0,0.0,nan,0.0,0.01116,0.05357,7.38799,1.81551,0.23215,0.35272,0.70585,0.75017,0.55081,0.70585
-22.03108,12.4558,-2.10694,-0.97234,0.07705,-0.22048,0.99709,0.0,0.0,nan,0.0,0.02018,0.06872,5.26871,2.01604,0.23449,0.53545,0.60581,0.75661,0.49602,0.60581
-22.1793,12.98796,-1.01717,-0.99469,0.05013,-0.08988,0.99604,0.0,0.0,nan,0.0,0.00067,0.01906,10.10001,1.85441,0.22153,0.62172,0.97295,0.23697,0.53926,0.97295
-22.42089,13.0823,0.88867,-0.99755,0.0502,0.04879,0.99551,0.0,0.0,nan,0.0,0.00143,0.00845,9.75099,2.02378,0.20554,0.4,0.72604,0.50841,0.49413,0.72604
-22.11849,12.86044,2.56087,-0.98398,0.07652,0.16103,0.99709,0.0,0.0,nan,0.0,0.00193,0.00954,9.54087,2.06121,0.21603,0.411,0.43834,0.59675,0.48515,0.43834
-22.1309,15.00096,-0.94805,-0.99382,0.02309,-0.10859,0.99667,0.06719,0.33597,0.51,1.0,0.01635,0.08105,5.22143,2.08657,0.22627,0.39935,0.8353,0.96096,0.47926,0.8353
-22.20499,14.97798,0.99904,-0.99681,0.02934,0.07427,0.99688,0.05417,0.27083,0.51,1.0,0.00191,0.01935,8.07633,2.04856,0.22871,0.37729,0.73429,0.32688,0.48815,0.73429
-22.04786,14.6478,2.25323,-0.98529,0.03886,0.16641,0.99741,0.0,0.0,nan,0.0,0.00128,0.01506,8.26074,2.09388,0.2251,0.38544,0.82877,0.36751,0.47758,0.82877
-22.00308,16.93204,-2.02777,-0.9855,0.00623,-0.16959,0.99688,0.13939,0.69697,0.51,1.0,0.02129,0.09985,4.23,2.07242,0.21201,0.31438,0.3633,0.99905,0.48253,0.3633
-22.13204,16.97661,-0.96496,-0.99689,0.01912,-0.07644,0.99699,0.19254,0.9627,0.51,1.0,0.01544,0.12804,4.37953,2.17724,0.20149,0.27286,0.86126,1.0,0.4593,0.86126
-22.13594,16.97536,0.93012,-0.99533,0.04429,0.08579,0.99699,0.16531,0.82655,0.51,1.0,0.02101,0.1089,4.79824,2.16707,0.22585,0.27336,0.42948,1.0,0.46145,0.42948
-22.00594,16.0525,2.02034,-0.98387,0.05653,0.16973,0.9972,0.4235,0.47058,0.51,0.78126,0.02044,0.105,5.99673,2.04217,0.22035,0.34074,0.68483,0.76201,0.48967,0.68483
-22.06835,18.94429,-0.84777,-0.9981,0.04661,-0.04033,0.99699,0.10254,0.51268,0.51,1.0,0.02487,0.12358,4.62659,2.09403,0.20847,0.29213,0.50977,0.98687,0.47755,0.50977
-22.04385,18.70934,0.48717,-0.99634,0.05688,0.06386,0.99709,0.0429,0.2145,0.51,1.0,0.02325,0.12578,4.83042,2.05985,0.21776,0.26135,0.6446,1.0,0.48547,0.6446
-22.01952,20.19971,-0.49303,-0.99798,0.06342,0.00477,0.99688,0.08424,0.42121,0.51,1.0,0.03263,0.14945,4.77693,2.04006,0.21258,0.30997,0.52829,0.99932,0.49018,0.52829
-22.00669,20.04584,0.28488,-0.99583,0.07046,0.05801,0.99709,0.00299,0.01496,0.7,1.0,0.03118,0.15504,4.69703,2.06807,0.2095,0.29189,0.47613,0.98227,0.48354,0.47613
-22.03821,41.3126,-2.6711,-0.99675,-0.02582,-0.07626,0.98929,0.0,0.0,nan,0.0,0.00267,0.01591,14.07622,2.06147,0.21996,0.52402,0.76222,0.38009,0.48509,0.76222
-22.06653,43.05988,-2.74476,-0.99412,-0.05052,-0.09578,0.98782,0.0,0.0,nan,0.0,0.00284,0.025,14.18727,2.01752,0.22466,0.43295,0.56018,0.29881,0.49566,0.56018
-22.06218,43.21533,-1.21963,-0.99793,-0.0486,0.04207,0.99667,0.01008,0.05038,0.51,1.0,0.00273,0.01812,13.28715,2.75579,0.22724,0.4938,0.58689,0.35152,0.36287,0.58689
-22.05061,44.98591,-2.66011,-0.9935,-0.01917,-0.11221,0.99214,0.0,0.0,nan,0.0,0.00745,0.06144,7.46236,1.87305,0.24294,0.64249,0.90471,0.47404,0.53389,0.90471
-22.00262,45.03926,-1.44315,-0.99917,-0.0203,0.03525,0.99593,0.00019,0.00095,0.51,1.0,0.00618,0.04977,7.54733,1.65046,0.24786,0.54666,0.86708,0.45968,0.60589,0.86708
-22.08601,47.03497,-2.80129,-0.9896,-0.0204,-0.14241,0.99045,0.00563,0.02817,0.51,1.0,0.0142,0.05433,5.65812,2.04626,0.22052,0.39111,0.46061,0.90473,0.4887,0.46061
-22.11527,46.99586,-1.08805,-0.99692,-0.02927,0.07276,0.99625,0.0,0.0,nan,0.0,0.00797,0.05293,7.36402,1.85044,0.21457,0.25813,0.56511,0.74201,0.54041,0.56511
-22.15482,49.01783,-2.89085,-0.98596,-0.04614,-0.16049,0.98908,0.0,0.0,nan,0.0,0.0115,0.05207,7.08393,1.72288,0.23552,0.45859,0.58116,0.61758,0.58042,0.58116
-22.08073,49.11196,-1.04878,-0.99672,-0.05225,0.06174,0.99646,0.0,0.0,nan,0.0,0.00554,0.03908,6.99112,1.97581,0.21057,0.23621,0.29351,0.77225,0.50612,0.29351
-22.04598,49.53267,0.28102,-0.98907,-0.06321,0.13322,0.99498,0.00652,0.0326,0.51,1.0,0.00484,0.04735,7.01313,1.96425,0.21094,0.21128,0.34287,0.62208,0.5091,0.34287
-22.04584,51.48094,-4.10046,-0.92555,-0.06208,-0.37351,0.97707,0.0,0.0,nan,0.0,0.0087,0.0444,6.55224,2.05182,0.21979,0.29097,0.51799,0.87904,0.48737,0.51799
-22.25947,50.99367,-3.05022,-0.98266,-0.06458,-0.17378,0.9895,0.0,0.0,nan,0.0,0.00808,0.04071,6.66549,1.90453,0.23125,0.31393,0.38447,0.82144,0.52506,0.38447
-22.20544,50.97653,-1.00607,-0.99703,-0.06033,0.04797,0.99541,0.0,0.0,nan,0.0,0.00451,0.03488,6.1131,1.6787,0.21988,0.24792,0.25886,0.69249,0.5957,0.25886
-22.09682,51.11169,0.53889,-0.98917,-0.07313,0.12722,0.99319,0.0638,0.319,0.51,1.0,0.00431,0.05483,5.13772,2.06277,0.2173,0.2851,0.60912,0.38325,0.48479,0.60912
-22.06821,52.98158,-4.193,-0.91885,-0.07382,-0.38764,0.97981,0.0,0.0,nan,0.0,0.00446,0.04465,5.31811,2.13034,0.23113,0.15654,0.37079,0.87848,0.46941,0.37079
-22.31181,52.95435,-3.05125,-0.98156,-0.0726,-0.17684,0.99203,0.0,0.0,nan,0.0,0.00841,0.04207,5.53158,2.07472,0.22609,0.32021,0.38306,0.84977,0.48199,0.38306
-22.36147,53.04195,-1.04618,-0.99694,-0.06472,0.04377,0.98244,0.0,0.0,nan,0.0,0.00403,0.04058,5.08706,2.08379,0.21242,0.25585,0.36785,0.54035,0.4799,0.36785
-22.15701,52.99714,1.00545,-0.99017,-0.06426,0.1242,0.98076,0.14123,0.70613,0.51,1.0,0.03083,0.11332,3.29233,2.04976,0.21633,0.43731,0.44455,1.0,0.48786,0.44455
-22.03966,53.60171,2.28526,-0.98744,-0.07484,0.13915,0.98213,0.16645,0.83225,0.51,1.0,0.01502,0.0639,3.22506,2.09536,0.21602,0.38294,0.47844,0.99435,0.47725,0.47844
-22.22321,55.1374,-4.48462,-0.89285,-0.14214,-0.42734,0.97443,0.0,0.0,nan,0.0,0.01665,0.09768,4.43608,1.99911,0.23354,0.26555,0.417,0.93104,0.50022,0.417
-22.53108,55.02579,-3.03008,-0.9816,-0.12171,-0.14714,0.98529,0.03058,0.15292,0.51,1.0,0.01514,0.05938,4.38568,1.66901,0.23012,0.38882,0.53652,0.95452,0.59916,0.53652
-22.49158,55.01539,-1.06581,-0.99406,-0.07817,0.07572,0.98392,0.34884,0.53371,0.51,0.85825,0.0305,0.12459,3.57791,2.03435,0.22138,0.3817,0.39272,1.0,0.49156,0.39272
-22.1977,55.0791,1.07196,-0.99236,-0.04787,0.11368,0.98265,0.38504,0.41094,0.51,0.7697,0.01844,0.07,3.46862,1.9482,0.22321,0.4179,0.50062,0.99383,0.51329,0.50062
-22.09294,55.12281,2.76976,-0.98968,-0.06827,0.12596,0.98771,0.0634,0.31701,0.51,1.0,0.0142,0.05019,3.65204,2.02807,0.22109,0.48476,0.51446,0.90329,0.49308,0.51446
-22.0164,55.96254,4.11799,-0.96242,-0.10989,0.24833,0.98582,0.0,0.0,nan,0.0,0.01573,0.07802,6.16559,1.83326,0.24024,0.68878,0.46142,0.38769,0.54548,0.46142
-22.46974,57.05705,-4.79687,-0.87155,-0.1522,-0.46608,0.96632,0.0158,0.079,0.51,1.0,0.01568,0.06452,4.43078,1.89816,0.23253,0.39969,0.65259,0.88253,0.52683,0.65259
-22.85453,57.03056,-3.02458,-0.98157,-0.16256,-0.1005,0.98761,0.00593,0.02963,0.51,1.0,0.02329,0.08715,4.79697,2.03627,0.22563,0.52626,0.43704,0.7194,0.49109,0.43704
-22.64605,57.02802,-0.99763,-0.98463,-0.1206,0.12634,0.98634,0.20731,0.27483,0.51,0.82677,0.03173,0.11082,4.01129,2.02726,0.21471,0.43948,0.42521,0.97619,0.49328,0.42521
-22.28011,57.01116,1.04787,-0.98878,-0.08898,0.11996,0.9816,0.22455,0.22455,0.51,0.69358,0.01915,0.07695,3.69963,2.09283,0.21332,0.38331,0.47626,1.0,0.47782,0.47626
-22.12371,57.03571,2.99267,-0.98934,-0.0989,0.10691,0.99635,0.0,0.0,nan,0.0,0.00915,0.05895,4.65256,2.10359,0.22476,0.62172,0.61091,0.35699,0.47538,0.61091
-22.12292,57.22128,4.45184,-0.94612,-0.05767,0.31865,0.96653,0.0,0.0,nan,0.0,0.01414,0.0817,9.80001,2.08566,0.23993,0.76349,0.84056,0.38429,0.47946,0.84056
-22.72061,59.0043,-4.99287,-0.84684,-0.04616,-0.52984,0.95178,0.0,0.0,nan,0.0,0.00717,0.0344,4.70664,1.90395,0.23685,0.32046,0.44438,0.92665,0.52522,0.44438
-23.19843,59.02189,-2.99796,-0.98443,-0.13779,-0.10916,0.97633,0.0,0.0,nan,0.0,0.01314,0.04114,4.85327,2.10289,0.22435,0.49499,0.44311,0.91088,0.47554,0.44311
-22.94876,59.03479,-1.04139,-0.97371,-0.17476,0.14611,0.99351,0.0414,0.207,0.51,1.0,0.02431,0.07468,4.68445,1.9849,0.22263,0.53018,0.33482,0.87597,0.5038,0.33482
-22.53955,59.00694,0.99723,-0.97822,-0.1622,0.12953,0.99393,0.05643,0.12231,0.51,0.91833,0.02068,0.10387,4.15204,2.0665,0.20519,0.295,0.67213,1.0,0.48391,0.67213
-22.42915,59.02592,3.03074,-0.97355,-0.0787,0.21448,0.98128,0.0,0.0,nan,0.0,0.00643,0.11704,6.1309,3.24648,0.21362,0.81847,0.94871,0.24459,0.30803,0.94871
-22.28156,58.97918,4.62151,-0.8539,0.08366,0.51367,0.87243,0.0,0.0,nan,0.0,0.00401,0.07821,26.02302,1.90769,0.23778,0.84092,0.97102,0.22452,0.52419,0.97102
-22.62238,60.96334,-4.78015,-0.79536,0.16542,-0.58313,0.96337,0.0,0.0,nan,0.0,0.01302,0.05826,4.99239,2.17788,0.23011,0.63125,0.42098,0.49563,0.45916,0.42098
-23.53328,61.00834,-3.07152,-0.97214,0.03578,-0.23167,0.9345,0.0,0.0,nan,0.0,0.013,0.05338,5.68441,1.84907,0.23962,0.53079,0.55692,0.62044,0.54081,0.55692
-23.35466,61.0469,-1.00697,-0.99043,-0.09464,0.10049,0.98813,0.0,0.0,nan,0.0,0.01341,0.05225,7.21802,1.88891,0.23298,0.65444,0.37321,0.501,0.52941,0.37321
-22.95806,60.97961,0.99139,-0.97773,-0.12432,0.16906,0.99393,0.0,0.0,nan,0.0,0.01188,0.05939,7.53163,1.81551,0.23566,0.46471,0.43016,0.54461,0.55081,0.43016
-22.78463,61.04069,2.99702,-0.92206,0.03857,0.38512,0.92902,0.0,0.0,nan,0.0,0.00415,0.10915,36.88419,2.04844,0.2313,0.89942,0.98951,0.19081,0.48818,0.98951
-22.28989,60.92451,4.40592,-0.7099,0.19931,0.67552,0.85177,0.0,0.0,nan,0.0,0.00351,0.02226,17.70605,3.4148,0.23606,0.63506,0.88025,0.47359,0.29284,0.88025
-22.38637,62.60749,-4.40825,-0.72339,0.39622,-0.56543,0.9738,0.0,0.0,nan,0.0,0.01047,0.04132,7.77696,1.6614,0.23921,0.59485,0.4283,0.53574,0.6019,0.4283
-23.03459,63.13003,-3.04672,-0.81851,0.44926,-0.35805,0.92975,0.0,0.0,nan,0.0,0.01304,0.0435,8.91253,2.61914,0.23772,0.60381,0.51607,0.60772,0.3818,0.51607
-23.55683,63.1356,-1.08244,-0.93615,0.34949,-0.03852,0.89498,0.0,0.0,nan,0.0,0.00953,0.04278,10.12428,2.01312,0.22861,0.53373,0.64782,0.49954,0.49674,0.64782
-23.07971,63.0317,1.0095,-0.93705,0.2861,0.20022,0.93977,0.0,0.0,nan,0.0,0.01758,0.05219,10.77366,2.00143,0.23604,0.66479,0.48399,0.60084,0.49964,0.48399
-22.7003,62.97315,3.00511,-0.77881,0.34718,0.52242,0.85409,0.0,0.0,nan,0.0,0.00837,0.0523,18.27206,1.81551,0.23779,0.59792,0.56347,0.29679,0.55081,0.56347
-22.10445,62.23689,4.08851,-0.59046,0.32398,0.73919,0.84313,0.0,0.0,nan,0.0,0.00632,0.02442,19.36885,1.65046,0.23741,0.4454,0.415,0.64141,0.60589,0.415
-22.24118,64.16785,-2.42214,-0.6942,0.66385,-0.2782,0.98287,0.0,0.0,nan,0.0,0.01072,0.04091,10.89751,1.65046,0.23922,0.50905,0.6657,0.60938,0.60589,0.6657
-22.59172,64.43185,-0.92127,-0.72285,0.68778,-0.06663,0.94366,0.0,0.0,nan,0.0,0.0054,0.02814,12.95607,1.704,0.23768,0.38469,0.66705,0.5753,0.58685,0.66705
-22.60418,64.57098,0.92356,-0.70026,0.69189,0.17583,0.88518,0.0,0.0,nan,0.0,0.00714,0.03302,16.05825,1.68275,0.24082,0.40282,0.41877,0.6034,0.59426,0.41877
-22.22843,64.28082,2.43507,-0.60754,0.66062,0.44099,0.86063,0.0,0.0,nan,0.0,0.0135,0.05549,20.67271,1.89869,0.22681,0.41689,0.38913,0.64,0.52668,0.38913
-20.51165,1.82679,-2.36944,-0.28403,-0.82221,-0.49326,0.92259,0.0,0.0,nan,0.0,0.00674,0.04533,13.47115,1.81551,0.2459,0.36261,0.3132,0.47127,0.55081,0.3132
-21.02912,1.57406,-1.01547,-0.26304,-0.92454,-0.27576,0.94957,0.0,0.0,nan,0.0,0.02679,0.07316,9.59743,1.65046,0.23449,0.63193,0.37143,0.7001,0.60589,0.37143
-21.13184,1.37917,0.88185,-0.16068,-0.98588,-0.0472,0.97254,0.0,0.0,nan,0.0,0.02319,0.07225,10.16622,1.67189,0.24019,0.69589,0.44602,0.55198,0.59812,0.44602
-21.13287,1.45118,3.07435,-0.24882,-0.94952,0.19105,0.95262,0.0,0.0,nan,0.0,0.01647,0.06297,8.85567,2.69523,0.23527,0.67088,0.53163,0.47788,0.37103,0.53163
-20.82516,1.76379,4.72094,-0.36143,-0.82042,0.44304,0.91764,0.0,0.0,nan,0.0,0.02226,0.07839,7.78945,2.02092,0.23666,0.59928,0.75815,0.61154,0.49482,0.75815
-20.37714,3.83644,-4.11742,-0.34452,-0.31295,-0.88508,0.94482,0.0,0.0,nan,0.0,0.00696,0.02844,15.57912,3.03923,0.23585,0.37024,0.34234,0.74599,0.32903,0.34234
-21.09818,2.82241,-3.21637,-0.42393,-0.53396,-0.73155,0.91837,0.0,0.0,nan,0.0,0.00585,0.03278,13.31107,1.82901,0.247,0.38913,0.43303,0.52724,0.54674,0.43303
-21.84464,2.08919,-1.85025,-0.49726,-0.73149,-0.46653,0.90288,0.0,0.0,nan,0.0,0.0177,0.06199,10.37233,1.70203,0.23704,0.5596,0.33685,0.6085,0.58753,0.33685
-21.40423,2.5286,5.52507,-0.51996,-0.56445,0.64112,0.89761,0.0,0.0,nan,0.0,0.01804,0.0533,8.3564,1.65046,0.24111,0.56728,0.36092,0.73943,0.60589,0.36092
-20.74816,3.21491,6.40761,-0.42146,-0.37751,0.82454,0.9052,0.0,0.0,nan,0.0,0.01156,0.05147,13.31059,1.73961,0.24781,0.56481,0.42437,0.4576,0.57484,0.42437
-20.53873,4.86931,-4.29857,-0.39683,-0.14875,-0.90576,0.97739,0.0,0.0,nan,0.0,0.0116,0.02607,16.78736,3.24887,0.23961,0.55439,0.66963,0.89859,0.3078,0.66963
-21.48097,5.0733,-3.76778,-0.51641,-0.0971,-0.85082,0.96326,0.0,0.0,nan,0.0,0.01176,0.03511,15.18825,1.81551,0.24106,0.6566,0.69372,0.57736,0.55081,0.69372
-21.96803,4.6513,5.97131,-0.66604,-0.12139,0.73598,0.93112,0.0,0.0,nan,0.0,0.00567,0.0577,13.90978,1.65046,0.24129,0.66275,0.85569,0.25645,0.60589,0.85569
-21.07903,5.00426,6.67729,-0.46051,-0.11081,0.88071,0.94893,0.0,0.0,nan,0.0,0.00494,0.02418,14.99288,2.45732,0.23129,0.6228,0.79612,0.43636,0.40695,0.79612
-20.44979,7.62009,-4.37665,-0.53578,-0.19237,-0.82215,0.99583,0.0,0.0,nan,0.0,0.01027,0.0225,16.87104,2.54898,0.23555,0.56705,0.72092,0.89984,0.39231,0.72092
-20.98778,6.96853,-3.72619,-0.57585,-0.09021,-0.81256,0.99277,0.0,0.0,nan,0.0,0.00694,0.01727,15.74617,1.79157,0.23201,0.53059,0.4263,0.85331,0.55817,0.4263
-21.87331,7.28082,5.80155,-0.77357,0.07584,0.62916,0.95505,0.0,0.0,nan,0.0,0.00807,0.20494,14.78903,1.87838,0.23363,0.83822,0.9851,0.21536,0.53237,0.9851
-21.03918,7.00058,6.88991,-0.49556,-0.03276,0.86796,0.92817,0.0,0.0,nan,0.0,0.0031,0.0271,16.5204,2.07995,0.2265,0.6787,0.89266,0.3477,0.48078,0.89266
-20.80563,9.05186,-4.70617,-0.62012,-0.14216,-0.77152,0.98213,0.0,0.0,nan,0.0,0.00848,0.02393,20.0512,2.36928,0.23683,0.60075,0.36021,0.6486,0.42207,0.36021
-21.7753,9.13821,-3.77638,-0.77882,-0.05434,-0.62489,0.94841,0.0,0.0,nan,0.0,0.00797,0.0443,22.14523,1.76233,0.23304,0.59306,0.49754,0.33065,0.56743,0.49754
-21.79164,9.09433,5.5533,-0.8527,0.13876,0.50363,0.98381,0.0,0.0,nan,0.0,0.01593,0.06694,6.12737,1.81551,0.23145,0.33706,0.31161,0.93657,0.55081,0.31161
-20.88559,8.93405,6.79726,-0.56389,0.09262,0.82064,0.92786,0.0,0.0,nan,0.0,0.00838,0.04741,13.39115,2.05665,0.23784,0.65326,0.50744,0.31099,0.48623,0.50744
-20.92616,10.98888,-4.92418,-0.69813,-0.03617,-0.71506,0.97696,0.0,0.0,nan,0.0,0.00277,0.01239,19.5103,1.65046,0.23649,0.66868,0.82897,0.49348,0.60589,0.82897
-21.81279,11.11933,-3.41054,-0.87919,0.06978,-0.47134,0.97559,0.0,0.0,nan,0.0,0.00182,0.05901,26.51815,3.01564,0.2327,0.80683,0.99359,0.18653,0.3316,0.99359
-21.90813,11.80165,1.53535,-0.99205,0.09736,0.07969,0.99593,0.0,0.0,nan,0.0,0.00227,0.00946,9.69983,1.9447,0.21002,0.44989,0.59097,0.64412,0.51422,0.59097
-21.99376,11.90374,2.26116,-0.98612,0.1035,0.1298,0.99678,0.0,0.0,nan,0.0,0.00324,0.01239,9.59399,2.02298,0.2119,0.46106,0.69035,0.68481,0.49432,0.69035
-21.64214,11.07029,5.18146,-0.88024,0.14087,0.45314,0.98624,0.0,0.0,nan,0.0,0.02022,0.07426,5.59113,1.97528,0.22188,0.38915,0.7106,0.95017,0.50626,0.7106
-20.63214,10.95162,6.60694,-0.55799,0.12895,0.81977,0.93249,0.0,0.0,nan,0.0,0.00713,0.03832,18.24674,3.2253,0.23646,0.70522,0.62949,0.29267,0.31005,0.62949
-20.08066,13.33413,-6.06795,-0.57306,-0.09279,-0.81425,0.95431,0.0,0.0,nan,0.0,0.00717,0.02009,17.94282,1.69188,0.24338,0.62109,0.41171,0.63866,0.59106,0.41171
-20.91968,12.96891,-5.14921,-0.73208,-0.0769,-0.67686,0.96031,0.0,0.0,nan,0.0,0.00234,0.02386,21.35489,1.70378,0.23965,0.66074,0.89601,0.30497,0.58693,0.89601
-21.71034,13.02955,-3.1072,-0.93785,0.02684,-0.34599,0.99182,0.0,0.0,nan,0.0,0.00815,0.10076,11.01866,2.24298,0.22262,0.42037,0.74436,0.22738,0.44584,0.74436
-21.99042,13.79702,-1.90947,-0.97918,0.03327,-0.20026,0.9973,0.01616,0.08081,0.51,1.0,0.01148,0.05316,5.07232,2.2308,0.22162,0.30332,0.34168,0.99283,0.44827,0.34168
-21.6638,12.53068,1.4924,-0.99374,0.07196,0.0854,0.99119,0.0,0.0,nan,0.0,0.00136,0.00794,9.29447,2.03722,0.20445,0.3976,0.62785,0.52318,0.49086,0.62785
-21.9624,13.14643,3.25281,-0.97545,0.07478,0.20714,0.99656,0.0,0.0,nan,0.0,0.00196,0.01584,9.07265,1.91794,0.22202,0.49756,0.84249,0.43018,0.52139,0.84249
-21.37158,12.97385,5.05444,-0.89638,0.1013,0.43156,0.99193,0.0,0.0,nan,0.0,0.029,0.09339,6.17382,2.7159,0.23783,0.49083,0.64077,0.83764,0.3682,0.64077
