cx,cy,cz,nx,ny,nz,valid_frac,score,periodic_cover,periodic_period_mm,periodic_straightness,band_score,band_ratio,band_amp_um,peak_freq,spectral_spread,local_coherence,global_coherence,coverage,ridge_period_mm,straightness
-22.02239,3.94851,0.75023,-0.96103,-0.27617,-0.01224,0.91587,0.0,0.0,nan,0.0,0.02011,0.08562,9.0777,2.00172,0.22986,0.71448,0.6398,0.40114,0.49957,0.6398
-22.02265,5.1898,-0.13194,-0.98301,-0.08885,-0.16059,0.97775,0.0,0.0,nan,0.0,0.02305,0.08924,6.97668,1.88718,0.22793,0.38808,0.6599,0.85626,0.52989,0.6599
-22.13858,4.99644,0.85973,-0.99495,-0.09877,0.01772,0.97346,0.0,0.0,nan,0.0,0.01933,0.07998,7.36618,1.89086,0.23372,0.42877,0.58906,0.71669,0.52886,0.58906
-22.00644,6.63163,-0.23436,-0.9893,-0.00454,-0.14585,0.98863,0.0,0.0,nan,0.0,0.02096,0.10583,7.63506,2.508,0.22943,0.25272,0.2969,0.98892,0.39872,0.2969
-22.05468,6.78064,0.92451,-0.99912,0.01842,0.03756,0.99083,0.0,0.0,nan,0.0,0.01529,0.09363,7.26406,2.05094,0.23051,0.24551,0.39715,0.84851,0.48758,0.39715
-22.0048,8.25021,-0.12959,-0.99476,0.03597,-0.09573,0.99233,0.0,0.0,nan,0.0,0.02768,0.14782,8.84172,2.68961,0.22303,0.25555,0.57067,0.8986,0.3718,0.57067
-22.01982,8.46111,0.82072,-0.99824,0.05032,0.0314,0.99412,0.0,0.0,nan,0.0,0.02214,0.13939,7.84969,1.87471,0.23244,0.27278,0.5283,0.73061,0.53341,0.5283
-20.19599,1.98786,-0.19129,-0.37935,-0.90947,-0.17018,0.89391,0.0,0.0,nan,0.0,0.01151,0.0429,7.52241,1.65123,0.23997,0.62368,0.3423,0.54446,0.60561,0.3423
-20.35014,1.92802,0.7485,-0.40386,-0.9148,-0.00615,0.88952,0.0,0.0,nan,0.0,0.0077,0.03219,7.15873,3.18287,0.24024,0.62674,0.27738,0.48839,0.31418,0.27738
-20.47875,3.39669,-2.45113,-0.58188,-0.50783,-0.63523,0.88862,0.0,0.0,nan,0.0,0.01087,0.04632,7.3768,3.06554,0.24906,0.48403,0.3937,0.61624,0.32621,0.3937
-21.11229,2.76524,-1.02976,-0.67815,-0.63737,-0.36587,0.85299,0.0,0.0,nan,0.0,0.01149,0.04432,7.02509,1.92822,0.23904,0.45429,0.48915,0.73303,0.51861,0.48915
-21.63532,2.72825,1.05492,-0.79961,-0.59917,0.04032,0.82953,0.0,0.0,nan,0.0,0.00622,0.02295,6.79569,3.12523,0.24723,0.41345,0.42118,0.84834,0.31998,0.42118
-21.12745,2.97405,2.93856,-0.72806,-0.57997,0.36546,0.87425,0.0,0.0,nan,0.0,0.00699,0.02326,5.93591,1.90736,0.23046,0.40285,0.37129,0.99676,0.52429,0.37129
-20.50294,3.39331,4.49905,-0.63288,-0.48385,0.60444,0.86896,0.0,0.0,nan,0.0,0.00729,0.02663,6.02463,2.91753,0.2306,0.47203,0.44694,0.77241,0.34276,0.44694
-20.70205,5.03257,-2.83404,-0.68679,-0.25203,-0.68176,0.95021,0.0,0.0,nan,0.0,0.01676,0.11332,7.65483,1.81636,0.23818,0.51094,0.46688,0.36505,0.55055,0.46688
-21.69193,4.96957,-1.15793,-0.92049,-0.15247,-0.35978,0.97845,0.0,0.0,nan,0.0,0.01818,0.07918,7.12144,3.38118,0.23805,0.40551,0.50959,0.72508,0.29576,0.50959
-21.98482,4.93692,1.89053,-0.97481,-0.10699,0.1957,0.98005,0.0,0.0,nan,0.0,0.00924,0.05774,7.11518,2.00184,0.2362,0.48101,0.85458,0.64083,0.49954,0.85458
-21.60786,5.02542,3.02995,-0.92215,-0.10893,0.37119,0.98314,0.0,0.0,nan,0.0,0.01286,0.07048,6.67853,1.8602,0.23354,0.61946,0.76725,0.40511,0.53758,0.76725
-20.67758,5.02126,4.7233,-0.73982,-0.13597,0.65893,0.9534,0.0,0.0,nan,0.0,0.01567,0.10514,8.08648,1.74801,0.23068,0.69672,0.50472,0.26677,0.57208,0.50472
-20.12427,7.52073,-4.13227,-0.55205,-0.1817,-0.81377,0.94182,0.0,0.0,nan,0.0,0.00334,0.03386,23.17578,1.74863,0.23228,0.66519,0.93156,0.38416,0.57188,0.93156
-20.87371,6.94402,-3.02654,-0.77442,-0.10765,-0.62345,0.97027,0.0,0.0,nan,0.0,0.00223,0.08023,17.83425,3.42682,0.23907,0.69853,0.9888,0.18764,0.29182,0.9888
-21.78835,7.07821,-1.11417,-0.96317,-0.01756,-0.26831,0.99173,0.0,0.0,nan,0.0,0.02183,0.12111,8.15299,2.71406,0.22661,0.26878,0.35864,0.83508,0.36845,0.35864
-21.99697,7.25308,1.46362,-0.99251,0.03231,0.11782,0.99273,0.0,0.0,nan,0.0,0.01104,0.08863,7.24118,1.80526,0.23337,0.22688,0.30981,0.70089,0.55394,0.30981
-21.63422,6.96992,2.99359,-0.93839,0.01035,0.34543,0.99193,0.0,0.0,nan,0.0,0.01757,0.08323,5.05645,1.92216,0.22095,0.3222,0.5277,0.91423,0.52025,0.5277
-20.67876,7.01083,4.75639,-0.70285,0.00855,0.71129,0.95889,0.0,0.0,nan,0.0,0.00182,0.04705,27.56839,2.03814,0.2365,0.79891,0.98147,0.2003,0.49064,0.98147
-20.2366,9.07801,-4.2995,-0.63889,-0.16093,-0.75227,0.9555,0.0,0.0,nan,0.0,0.00448,0.03615,25.07431,2.12343,0.23112,0.71524,0.88767,0.33445,0.47094,0.88767
-21.06993,8.95498,-3.02146,-0.8411,-0.05989,-0.53755,0.97286,0.0,0.0,nan,0.0,0.00918,0.08187,21.2003,1.65123,0.25732,0.5914,0.7786,0.22846,0.60561,0.7786
-21.81935,8.9912,-0.98318,-0.98112,0.03011,-0.19105,0.99243,0.00044,0.00219,0.6,1.0,0.03121,0.16403,9.06215,2.0237,0.22841,0.2617,0.69784,0.88746,0.49415,0.69784
-21.91648,9.0281,1.01106,-0.9968,0.05685,0.05615,0.99622,0.0,0.0,nan,0.0,0.02053,0.14635,7.84306,1.90069,0.22744,0.25227,0.68976,0.69795,0.52612,0.68976
-21.59674,9.02697,3.00466,-0.94842,0.04499,0.3138,0.98983,0.0,0.0,nan,0.0,0.01478,0.11295,5.55208,2.05156,0.22045,0.2963,0.60219,0.60069,0.48743,0.60219
-20.7007,8.9791,4.75213,-0.7304,-0.03536,0.6821,0.95041,0.0,0.0,nan,0.0,0.00203,0.06414,22.74125,1.89721,0.22592,0.7625,0.99047,0.1957,0.52709,0.99047
-20.27282,11.01642,-4.39384,-0.70283,-0.07423,-0.70747,0.96079,0.0,0.0,nan,0.0,0.01275,0.06556,27.24015,1.65123,0.24306,0.77057,0.72283,0.27089,0.60561,0.72283
-21.10109,11.02383,-2.99887,-0.9056,-0.00766,-0.42406,0.99552,0.00022,0.00108,0.43,1.0,0.01133,0.15617,6.75208,2.07564,0.22448,0.23538,0.56327,0.39956,0.48178,0.56327
-21.72143,11.01394,-0.94312,-0.98879,0.03537,-0.14506,0.99352,0.0,0.0,nan,0.0,0.02067,0.13451,8.30088,2.03408,0.2265,0.2768,0.7394,0.68905,0.49162,0.7394
-21.77724,10.9762,1.01074,-0.99578,0.06244,0.06732,0.99542,0.0,0.0,nan,0.0,0.01157,0.11845,7.31289,1.96153,0.22356,0.232,0.69841,0.53632,0.50981,0.69841
-21.48297,10.97882,2.95242,-0.9563,0.05612,0.28695,0.99442,0.0,0.0,nan,0.0,0.00957,0.07943,5.42304,1.92952,0.22747,0.33229,0.84401,0.70988,0.51826,0.84401
-20.64674,11.06964,4.84897,-0.79668,-0.01591,0.60419,0.97246,0.0,0.0,nan,0.0,0.00357,0.02011,7.69212,2.66314,0.22694,0.32293,0.65851,0.69223,0.3755,0.65851
-20.31225,13.05358,-4.49648,-0.75208,-0.04429,-0.65758,0.97286,0.0,0.0,nan,0.0,0.01149,0.10838,12.56191,1.65123,0.23225,0.58912,0.83163,0.28243,0.60561,0.83163
-21.08359,12.98261,-2.97815,-0.91883,-0.01151,-0.39449,0.99622,0.0,0.0,nan,0.0,0.01528,0.09427,5.45913,2.05712,0.21861,0.22307,0.55211,0.99284,0.48612,0.55211
-21.71016,12.9747,-0.9563,-0.99192,0.01186,-0.12632,0.99412,0.0,0.0,nan,0.0,0.01455,0.09163,6.28791,2.16318,0.22011,0.24534,0.52003,0.8531,0.46228,0.52003
-21.66884,12.95378,0.99713,-0.99541,0.04039,0.08675,0.99642,0.0,0.0,nan,0.0,0.01048,0.07782,5.50609,2.04713,0.22316,0.26096,0.55607,0.70328,0.48849,0.55607
-21.35846,13.01877,2.96866,-0.9627,0.03118,0.26875,0.99612,0.0,0.0,nan,0.0,0.01428,0.06703,5.20339,2.07849,0.23184,0.35073,0.76091,0.87148,0.48112,0.76091
-20.53519,12.98291,4.87711,-0.83149,0.0005,0.55554,0.98464,0.0,0.0,nan,0.0,0.00922,0.04653,8.92636,1.72527,0.22761,0.37223,0.60998,0.65144,0.57962,0.60998
-20.31579,14.99998,-4.48311,-0.76183,0.00591,-0.64774,0.98654,0.0,0.0,nan,0.0,0.00224,0.03738,22.77568,1.89002,0.22992,0.61191,0.93967,0.2711,0.5291,0.93967
-21.10962,15.00863,-3.04341,-0.91515,-0.00866,-0.40302,0.99372,0.0,0.0,nan,0.0,0.01348,0.16524,6.05197,2.47594,0.23233,0.56061,0.96489,0.61993,0.40389,0.96489
-21.73089,15.03837,-0.8657,-0.99589,0.00241,-0.09054,0.99283,0.0,0.0,nan,0.0,0.01465,0.089,6.04369,2.12987,0.22221,0.24176,0.54392,0.90586,0.46951,0.54392
-21.61336,15.00836,1.01229,-0.99365,0.02157,0.11041,0.99712,0.0,0.0,nan,0.0,0.01341,0.08086,5.1547,2.57335,0.22543,0.26379,0.50266,0.87246,0.3886,0.50266
-21.25497,14.99555,3.02932,-0.95956,0.03691,0.27906,0.99512,0.0,0.0,nan,0.0,0.00423,0.04378,8.38839,1.8373,0.22773,0.35554,0.68284,0.33686,0.54428,0.68284
-20.71055,15.01919,4.89474,-0.82798,0.07357,0.55591,0.96348,0.0,0.0,nan,0.0,0.00541,0.03497,12.49235,1.8682,0.2277,0.28958,0.39853,0.61966,0.53528,0.39853
-20.32877,16.96444,-4.56404,-0.75474,-0.02175,-0.65566,0.97746,0.0,0.0,nan,0.0,0.00193,0.04172,24.07791,1.85643,0.23632,0.60849,0.98754,0.34253,0.53867,0.98754
-21.1577,17.02585,-2.98917,-0.92704,0.00486,-0.37493,0.99412,0.0,0.0,nan,0.0,0.01752,0.09491,6.35845,2.42824,0.23699,0.28829,0.75094,0.8442,0.41182,0.75094
-21.71663,16.98042,-1.00413,-0.99495,0.02033,-0.0983,0.99313,0.0,0.0,nan,0.0,0.01138,0.09056,6.91375,2.3993,0.22667,0.18663,0.48022,0.86843,0.41679,0.48022
-21.5985,16.98274,1.0041,-0.99153,0.02624,0.12718,0.99692,0.0,0.0,nan,0.0,0.00764,0.08622,5.96786,2.27417,0.23501,0.20241,0.59289,0.58452,0.43972,0.59289
-21.15871,16.97025,3.02529,-0.95298,0.04782,0.29923,0.99592,0.0,0.0,nan,0.0,0.00568,0.05256,7.26343,1.92969,0.22121,0.30915,0.55657,0.44559,0.51822,0.55657
-20.45001,16.93652,4.68366,-0.81417,0.05877,0.57764,0.98464,0.0,0.0,nan,0.0,0.00429,0.02762,12.62065,1.75417,0.22801,0.28966,0.39724,0.6215,0.57007,0.39724
-20.32293,18.99471,-4.51785,-0.76321,0.00829,-0.6461,0.97656,0.0,0.0,nan,0.0,0.00201,0.05402,28.28495,2.05778,0.22617,0.74773,0.99036,0.23034,0.48596,0.99036
-21.07299,18.91314,-3.05705,-0.93297,0.02846,-0.35882,0.99582,0.0,0.0,nan,0.0,0.01021,0.10577,5.98227,2.3765,0.23092,0.17758,0.37452,0.72545,0.42079,0.37452
-21.61918,18.9761,-0.97437,-0.99534,0.04556,-0.08504,0.99422,0.0,0.0,nan,0.0,0.01539,0.1173,6.78148,1.8794,0.22769,0.19436,0.37121,0.87409,0.53208,0.37121
-21.48363,19.01274,0.95266,-0.9919,0.03967,0.1207,0.99702,0.0,0.0,nan,0.0,0.01368,0.11466,6.52695,2.23129,0.22951,0.18483,0.44715,0.84339,0.44817,0.44715
-21.11794,19.01491,3.01609,-0.94991,0.03143,0.31095,0.99582,0.0,0.0,nan,0.0,0.01301,0.09518,7.06373,1.99967,0.21914,0.29512,0.3974,0.59426,0.50008,0.3974
-20.41373,18.97311,4.66261,-0.81785,0.04434,0.57373,0.97706,4e-05,0.00018,0.7,1.0,0.01136,0.08148,11.05947,1.87006,0.22619,0.2402,0.45977,0.68565,0.53474,0.45977
-20.30176,20.92095,-4.53498,-0.78921,-0.00593,-0.61409,0.97736,0.0,0.0,nan,0.0,0.00225,0.07902,27.09017,1.65123,0.22579,0.75489,0.99858,0.1981,0.60561,0.99858
-21.04685,20.9902,-2.99638,-0.93803,0.02983,-0.34526,0.99462,0.0,0.0,nan,0.0,0.01066,0.095,4.92779,2.05527,0.22743,0.18138,0.35231,0.86949,0.48655,0.35231
-21.47665,20.95892,-1.00166,-0.99598,0.03663,-0.0817,0.99452,0.0,0.0,nan,0.0,0.01129,0.08143,5.97975,2.33089,0.22128,0.18636,0.29947,0.99284,0.42902,0.29947
-21.43861,21.02742,1.04147,-0.99323,0.02865,0.11254,0.99702,0.0,0.0,nan,0.0,0.01058,0.08526,5.90028,1.90038,0.22468,0.16865,0.4464,0.98479,0.52621,0.4464
-21.06985,20.98398,3.01522,-0.94544,0.01888,0.32525,0.99263,0.0,0.0,nan,0.0,0.01376,0.08857,7.21517,2.05099,0.2227,0.22507,0.4259,0.88144,0.48757,0.4259
-20.41231,20.97909,4.53081,-0.82052,0.04019,0.5702,0.97746,0.0,0.0,nan,0.0,0.01416,0.05842,10.33553,1.81636,0.22083,0.318,0.57048,0.90982,0.55055,0.57048
-20.26963,22.97997,-4.42995,-0.83919,0.0249,-0.54327,0.99323,0.0,0.0,nan,0.0,0.00584,0.10689,5.43465,1.87999,0.23949,0.607,0.95738,0.3658,0.53192,0.95738
-20.97786,23.00794,-2.99709,-0.93978,0.02879,-0.34056,0.99482,0.0,0.0,nan,0.0,0.01002,0.09786,5.15166,2.04701,0.22521,0.14503,0.50708,0.98029,0.48852,0.50708
-21.44911,23.00552,-0.9579,-0.99604,0.02113,-0.08633,0.99472,0.0,0.0,nan,0.0,0.01065,0.06969,5.55758,1.8449,0.23007,0.2078,0.46747,1.0,0.54204,0.46747
-21.39738,23.02297,1.01279,-0.99473,0.01214,0.10178,0.99712,0.0,0.0,nan,0.0,0.01022,0.06461,5.58263,1.92689,0.22615,0.2148,0.35448,1.0,0.51897,0.35448
-21.04025,22.95625,3.0162,-0.94073,0.01787,0.33869,0.99083,0.00978,0.00978,0.6,0.74545,0.01558,0.08676,7.67275,1.70985,0.22036,0.3206,0.77813,0.77587,0.58485,0.77813
-20.33523,22.98236,4.48452,-0.81118,0.0358,0.58369,0.98334,0.00076,0.00378,0.7,1.0,0.00947,0.04773,9.74005,1.77804,0.23434,0.29186,0.53804,0.8196,0.56242,0.53804
-20.25152,24.9501,-4.34317,-0.85411,0.01613,-0.51984,0.99492,0.0,0.0,nan,0.0,0.01522,0.08465,4.82926,2.0564,0.21858,0.25419,0.45044,1.0,0.48629,0.45044
-20.92496,24.9844,-2.96118,-0.93694,0.01544,-0.34914,0.99482,0.0,0.0,nan,0.0,0.00718,0.07175,6.09964,1.81636,0.2233,0.17178,0.50088,0.77409,0.55055,0.50088
-21.37724,24.98799,-0.9905,-0.99436,-0.00284,-0.10606,0.99632,0.0,0.0,nan,0.0,0.00686,0.05625,6.52038,2.2667,0.22058,0.18814,0.56269,0.84694,0.44117,0.56269
-21.39012,25.04568,1.00155,-0.99379,-0.00548,0.11113,0.99622,0.0,0.0,nan,0.0,0.00769,0.05981,5.96918,2.07519,0.22908,0.17578,0.4077,0.97713,0.48188,0.4077
-20.94499,25.04268,3.01693,-0.93629,0.02119,0.35058,0.99253,0.01124,0.0562,0.7,1.0,0.02378,0.11136,6.93073,1.899,0.22803,0.48989,0.86548,0.89081,0.52659,0.86548
-20.31858,24.95926,4.51162,-0.77628,0.05006,0.6284,0.96937,0.0,0.0,nan,0.0,0.00227,0.04345,18.31704,1.65123,0.23466,0.67232,0.95835,0.25902,0.60561,0.95835
-20.19818,26.96536,-4.36145,-0.85694,0.00468,-0.5154,0.99582,0.0,0.0,nan,0.0,0.01161,0.08713,4.45658,1.65123,0.22073,0.25948,0.48364,0.74402,0.60561,0.48364
-20.88056,26.92588,-3.02986,-0.93329,0.01401,-0.35885,0.99552,0.0,0.0,nan,0.0,0.00685,0.07345,5.72948,1.91492,0.21822,0.2152,0.45987,0.58475,0.52222,0.45987
-21.47136,27.06307,-0.9508,-0.99339,-0.00757,-0.11457,0.99293,0.0,0.0,nan,0.0,0.0131,0.0812,7.13146,1.71842,0.23091,0.22906,0.52979,0.90187,0.58193,0.52979
-21.44851,27.05763,0.96129,-0.9921,-0.00534,0.12531,0.99532,0.0,0.0,nan,0.0,0.00739,0.06327,6.61399,2.19886,0.22171,0.16405,0.3734,0.9272,0.45478,0.3734
-20.88007,26.99617,3.01768,-0.91824,0.03253,0.3947,0.98863,0.0,0.0,nan,0.0,0.01168,0.11368,7.84948,1.91027,0.2379,0.59451,0.94105,0.55777,0.52349,0.94105
-20.26414,26.92927,4.38803,-0.76629,0.04278,0.64106,0.97097,0.0,0.0,nan,0.0,0.0028,0.03544,18.00027,2.73352,0.23711,0.63319,0.91213,0.28799,0.36583,0.91213
-20.22031,29.03841,-4.39634,-0.86491,-0.01965,-0.50154,0.99482,0.0,0.0,nan,0.0,0.01595,0.11816,3.79746,1.91111,0.22117,0.36445,0.81735,0.72082,0.52326,0.81735
-20.83897,28.98652,-2.98892,-0.93606,-0.01282,-0.35162,0.99642,0.0,0.0,nan,0.0,0.00805,0.09319,4.83742,2.19942,0.22257,0.17459,0.32894,0.69904,0.45466,0.32894
-21.43165,29.0181,-0.97237,-0.99237,-0.00437,-0.12318,0.99333,0.0,0.0,nan,0.0,0.01284,0.07185,6.59775,2.22717,0.22713,0.24427,0.27129,0.95315,0.449,0.27129
-21.45576,29.00977,0.99729,-0.98805,0.00844,0.1539,0.99342,0.0,0.0,nan,0.0,0.01216,0.08061,6.2484,2.04952,0.22624,0.21919,0.26955,0.90856,0.48792,0.26955
-20.81839,28.99844,3.04933,-0.90379,0.04604,0.42549,0.99203,0.0,0.0,nan,0.0,0.02521,0.10948,8.27838,2.25012,0.23379,0.56398,0.7472,0.50697,0.44442,0.7472
-20.18913,28.93722,4.29436,-0.76004,0.0805,0.64487,0.96767,0.0,0.0,nan,0.0,0.00387,0.03347,11.96268,1.93271,0.23439,0.31528,0.4033,0.42806,0.51741,0.4033
-20.2575,31.02624,-4.45596,-0.86474,-0.02608,-0.50155,0.99502,0.0,0.0,nan,0.0,0.00748,0.0698,4.1024,1.97586,0.22473,0.2162,0.42926,0.73754,0.50611,0.42926
-20.92795,30.97133,-2.98104,-0.93935,-0.02839,-0.34179,0.99452,0.0,0.0,nan,0.0,0.00605,0.06452,4.97571,2.18678,0.21957,0.18744,0.58245,0.7013,0.45729,0.58245
