cx,cy,cz,nx,ny,nz,valid_frac,score,periodic_cover,periodic_period_mm,periodic_straightness,band_score,band_ratio,band_amp_um,peak_freq,spectral_spread,local_coherence,global_coherence,coverage,ridge_period_mm,straightness
-20.3725,27.4069,-0.41605,-0.84957,-0.18885,-0.49251,0.9656,0.0,0.0,nan,0.0,0.01127,0.09147,74.64866,2.77709,0.23552,0.34384,0.57485,0.36808,0.36009,0.57485
-21.23326,26.89678,0.90149,-0.96698,-0.01601,-0.25436,0.87666,0.0,0.0,nan,0.0,0.00459,0.07088,70.59574,3.05184,0.22909,0.34057,0.81978,0.25167,0.32767,0.81978
-21.14626,26.99497,3.23491,-0.86886,-0.0343,0.49386,0.90135,0.0,0.0,nan,0.0,0.01903,0.05284,33.74721,2.36234,0.21925,0.64915,0.4832,0.58768,0.42331,0.4832
-20.32632,28.83664,-6.69335,-0.89073,0.02837,-0.45365,0.84239,0.0,0.0,nan,0.0,0.00576,0.06355,34.53664,1.6479,0.25686,0.70008,0.91941,0.29896,0.60683,0.91941
-20.90191,29.00606,-5.0141,-0.9903,0.12861,0.05257,0.90063,0.0,0.0,nan,0.0,0.01094,0.04964,45.94379,1.83817,0.23699,0.56162,0.75587,0.41723,0.54402,0.75587
-20.22985,29.18103,-3.23061,-0.98783,-0.04625,0.14849,0.96193,0.0,0.0,nan,0.0,0.02009,0.05317,58.12194,2.2611,0.22913,0.48595,0.71875,0.80439,0.44226,0.71875
-20.44736,28.97768,-0.76123,-0.90777,-0.21192,-0.36199,0.98978,0.0,0.0,nan,0.0,0.00965,0.05473,45.20861,1.91092,0.23836,0.45676,0.62711,0.40303,0.52331,0.62711
-21.18092,28.96963,1.06353,-0.992,-0.02394,-0.12397,0.95265,0.0,0.0,nan,0.0,0.00743,0.06519,13.21176,2.09237,0.22218,0.4417,0.729,0.29725,0.47793,0.729
-20.81175,28.96108,3.10856,-0.85102,0.00985,0.52503,0.94928,0.0,0.0,nan,0.0,0.00985,0.04101,25.96898,1.72419,0.2361,0.72472,0.77647,0.39005,0.57998,0.77647
-20.16496,29.18595,4.18801,-0.71379,-0.03049,0.6997,0.95306,0.0,0.0,nan,0.0,0.00395,0.02076,20.39754,3.23627,0.23971,0.42378,0.45468,0.49332,0.309,0.45468
-20.14235,30.24513,-6.36031,-0.91749,0.29844,-0.26294,0.95918,0.0,0.0,nan,0.0,0.00813,0.06753,25.36672,1.6479,0.24238,0.46848,0.71208,0.27738,0.60683,0.71208
-20.49118,30.71617,-4.87975,-0.95989,0.26846,-0.08082,0.94031,0.0,0.0,nan,0.0,0.00904,0.0611,46.0084,2.12433,0.23598,0.27974,0.47258,0.55157,0.47074,0.47258
-20.11543,30.82744,-3.0362,-0.99473,0.03046,-0.09789,0.98152,0.0,0.0,nan,0.0,0.01716,0.05593,51.11946,2.05955,0.2269,0.35202,0.51984,0.9056,0.48554,0.51984
-20.71956,30.95993,-1.14029,-0.94918,-0.09816,-0.29902,0.99518,0.0,0.0,nan,0.0,0.0073,0.05019,41.17843,2.06121,0.23055,0.42232,0.7113,0.36104,0.48515,0.7113
-21.15911,30.97569,1.05564,-0.99908,-0.03081,-0.02986,0.97336,0.0,0.0,nan,0.0,0.00278,0.05084,9.60449,1.93859,0.21488,0.54903,0.87831,0.20415,0.51584,0.87831
-20.75757,31.01376,3.11782,-0.84347,0.04771,0.53506,0.95969,0.00326,0.0163,0.7,1.0,0.00818,0.03208,14.48033,2.07392,0.23285,0.70939,0.56774,0.40882,0.48218,0.56774
-20.07763,30.53097,4.09123,-0.74765,0.04579,0.66251,0.97642,0.00019,0.00094,0.7,1.0,0.00437,0.01946,15.74861,3.36384,0.24477,0.42871,0.4022,0.59078,0.29728,0.4022
-20.27052,32.99259,-2.61818,-0.92253,-0.02853,-0.38487,0.9911,0.0,0.0,nan,0.0,0.00923,0.06893,44.28607,1.92437,0.22538,0.29217,0.28446,0.47889,0.51965,0.28446
-20.99986,32.88159,-1.06517,-0.94867,-0.09574,-0.30143,0.98682,0.0,0.0,nan,0.0,0.00418,0.04417,25.07834,3.4606,0.23235,0.35788,0.7824,0.31864,0.28897,0.7824
-21.20827,33.01023,1.07655,-0.99782,-0.01886,0.0632,0.9907,0.0,0.0,nan,0.0,0.0127,0.11191,3.85674,3.17797,0.2292,0.66447,0.84383,0.37052,0.31467,0.84383
-20.75107,32.98869,3.09346,-0.82677,-0.04339,0.56086,0.95704,0.0,0.0,nan,0.0,0.00366,0.02438,18.40171,2.1056,0.23436,0.79468,0.85426,0.31466,0.47492,0.85426
-20.0707,33.35386,4.01685,-0.7349,-0.07889,0.67358,0.98305,0.0,0.0,nan,0.0,0.00548,0.015,14.87506,1.88065,0.2449,0.59681,0.49656,0.69435,0.53173,0.49656
-20.06862,35.87296,-4.12953,-0.85231,-0.15562,-0.49934,0.98458,0.0,0.0,nan,0.0,0.00187,0.05036,31.99946,2.22755,0.21712,0.3752,0.92651,0.24174,0.44892,0.92651
-20.54583,35.055,-2.91412,-0.88674,-0.09361,-0.4527,0.9805,0.0,0.0,nan,0.0,0.00374,0.0526,25.05335,2.35994,0.22851,0.20387,0.36226,0.37658,0.42374,0.36226
-21.02175,35.03777,-1.09734,-0.96641,-0.04052,-0.25377,0.98335,0.0,0.0,nan,0.0,0.00343,0.03963,12.90587,1.81269,0.22716,0.51027,0.84289,0.27868,0.55166,0.84289
-21.24875,35.0161,1.05939,-0.9977,-0.00833,0.06726,0.98702,0.0,0.0,nan,0.0,0.01086,0.06268,4.55987,1.6479,0.2311,0.35468,0.31979,0.70292,0.60683,0.31979
-20.80757,34.98727,3.0821,-0.86278,0.00911,0.5055,0.95061,0.0,0.0,nan,0.0,0.00683,0.04547,22.98191,1.90883,0.24175,0.61343,0.80524,0.32319,0.52388,0.80524
-20.12536,34.9509,4.15091,-0.7437,0.00904,0.66845,0.96652,0.0,0.0,nan,0.0,0.00584,0.02245,16.79928,2.21366,0.23162,0.47963,0.29937,0.60718,0.45174,0.29937
-20.07857,36.88213,-4.16612,-0.87261,-0.14204,-0.46731,0.98774,0.0,0.0,nan,0.0,0.00306,0.04232,17.41508,2.17286,0.23345,0.37233,0.87171,0.35478,0.46022,0.87171
-20.47092,36.95352,-3.17495,-0.91582,-0.0852,-0.39245,0.98203,0.0,0.0,nan,0.0,0.00204,0.02324,11.40394,2.30251,0.23126,0.30672,0.49559,0.33717,0.43431,0.49559
-21.01303,36.97971,-1.06418,-0.98213,-0.00646,-0.18808,0.98325,0.0,0.0,nan,0.0,0.0079,0.18314,6.31041,2.17131,0.2244,0.71747,0.96788,0.26148,0.46055,0.96788
-21.30594,36.94193,1.05937,-0.9913,0.01609,0.1306,0.96775,0.0,0.0,nan,0.0,0.0032,0.10969,15.89585,1.7719,0.23545,0.72841,0.99112,0.19728,0.56437,0.99112
-20.79471,36.98656,3.01435,-0.82314,0.06829,0.56372,0.955,0.00338,0.01688,0.6,1.0,0.00436,0.03679,27.58055,2.30028,0.23105,0.70312,0.91232,0.3762,0.43473,0.91232
-20.06849,36.33105,4.12537,-0.72629,0.11627,0.67748,0.97642,0.0,0.0,nan,0.0,0.00782,0.03098,23.05628,2.88661,0.2326,0.54584,0.36468,0.50254,0.34643,0.36468
