cx,cy,cz,nx,ny,nz,valid_frac,score,periodic_cover,periodic_period_mm,periodic_straightness,band_score,band_ratio,band_amp_um,peak_freq,spectral_spread,local_coherence,global_coherence,coverage,ridge_period_mm,straightness
-16.57718,18.76737,-4.67695,-0.76465,0.234,-0.60046,0.98122,0.0,0.0,nan,0.0,0.00277,0.01236,15.88922,2.86118,0.23665,0.59132,0.64778,0.42696,0.34951,0.64778
-17.26534,19.25371,-3.06035,-0.83802,0.15354,-0.52359,0.97265,0.0,0.0,nan,0.0,0.00598,0.02941,20.9185,2.96068,0.23502,0.64282,0.70595,0.34679,0.33776,0.70595
-17.55228,19.00562,-0.7481,-0.99843,0.02177,-0.05154,0.98404,0.0,0.0,nan,0.0,0.01262,0.05789,22.4911,1.67744,0.24808,0.44627,0.56772,0.5317,0.59615,0.56772
-17.56594,19.04872,1.01767,-0.99628,-0.01622,0.0846,0.98862,0.0,0.0,nan,0.0,0.01094,0.02941,25.63481,1.64256,0.24426,0.43389,0.29536,0.92401,0.60881,0.29536
-17.41101,18.99629,3.10659,-0.98765,0.03243,0.15327,0.99038,0.0,0.0,nan,0.0,0.02507,0.07217,38.48222,2.69615,0.23776,0.62785,0.80104,0.6956,0.3709,0.80104
-17.2136,19.07506,5.25647,-0.79083,0.10004,0.60381,0.914,0.0,0.0,nan,0.0,0.0209,0.05814,53.1428,1.64256,0.23571,0.68471,0.58671,0.54479,0.60881,0.58671
-16.22604,18.37589,6.15926,-0.62406,0.10887,0.77375,0.95521,0.0,0.0,nan,0.0,0.01236,0.05116,26.81888,2.54807,0.22945,0.58884,0.47799,0.44099,0.39245,0.47799
-17.20135,20.99562,-3.27139,-0.78175,-0.01857,-0.62332,0.98219,0.0,0.0,nan,0.0,0.00564,0.01219,18.65061,1.82833,0.24075,0.61621,0.35051,0.83107,0.54695,0.35051
-17.99948,21.27197,-1.92011,-0.93269,-0.02936,-0.35949,0.90396,0.0,0.0,nan,0.0,0.01073,0.04693,26.28273,1.64256,0.25222,0.69811,0.67215,0.35227,0.60881,0.67215
-17.73318,20.66157,1.23896,-0.99551,-0.02258,0.09188,0.99905,0.0,0.0,nan,0.0,0.00657,0.02086,25.82498,1.69342,0.24091,0.42958,0.32534,0.78968,0.59052,0.32534
-17.91506,21.0753,2.99653,-0.98107,0.05136,0.18673,0.95813,0.0,0.0,nan,0.0,0.01306,0.10517,80.0851,1.90756,0.2306,0.6689,0.48351,0.19026,0.52423,0.48351
-17.18432,20.97496,5.08941,-0.73801,0.09631,0.66789,0.89374,0.00672,0.03362,0.7,1.0,0.01415,0.07168,68.87205,2.10223,0.23163,0.84109,0.90861,0.4904,0.47569,0.90861
-16.17767,23.01394,-4.29034,-0.73741,0.02516,-0.67497,0.98989,0.0,0.0,nan,0.0,0.00512,0.0139,21.50058,2.70908,0.2324,0.51784,0.52268,0.7783,0.36913,0.52268
-17.19913,23.01551,-3.35309,-0.78193,0.00294,-0.62337,0.96768,0.0,0.0,nan,0.0,0.00457,0.01722,20.18202,3.61363,0.24514,0.49165,0.41962,0.59266,0.27673,0.41962
-17.99989,22.85116,-0.91672,-0.99647,0.07586,-0.03603,0.97557,0.0,0.0,nan,0.0,0.01197,0.03384,13.47443,2.72607,0.22666,0.6729,0.57199,0.6037,0.36683,0.57199
-17.57883,22.90437,1.02003,-0.98007,0.10546,0.16837,0.99505,0.0,0.0,nan,0.0,0.00927,0.0274,27.43643,2.0392,0.22439,0.55744,0.59936,0.65143,0.49039,0.59936
-17.24954,22.97692,2.93448,-0.97453,0.09986,0.20079,0.98882,0.0,0.0,nan,0.0,0.01271,0.07256,61.56817,1.75748,0.24697,0.66166,0.8624,0.42698,0.569,0.8624
-17.01506,22.98923,5.13485,-0.76524,-0.00974,0.64367,0.87688,0.0,0.0,nan,0.0,0.0066,0.06856,69.03032,2.69706,0.2436,0.78465,0.97576,0.45467,0.37077,0.97576
-16.10139,25.60695,-4.39763,-0.70831,-0.10017,-0.69876,0.99573,0.0,0.0,nan,0.0,0.00422,0.01168,20.25708,1.80681,0.23575,0.55308,0.6374,0.71851,0.55346,0.6374
-17.03237,24.96245,-3.34438,-0.8053,-0.02438,-0.59237,0.97625,0.0,0.0,nan,0.0,0.00365,0.01806,19.26637,1.65313,0.23871,0.62122,0.84597,0.51836,0.60491,0.84597
-17.9631,25.06234,-0.87143,-0.99896,0.03217,-0.03237,0.9707,0.0,0.0,nan,0.0,0.01334,0.03834,13.42571,2.03264,0.22873,0.69054,0.65897,0.57886,0.49197,0.65897
-17.56545,25.03465,1.05106,-0.98564,-0.00318,0.1688,0.99768,0.0,0.0,nan,0.0,0.00809,0.02555,23.78751,1.64256,0.24322,0.64743,0.5495,0.5299,0.60881,0.5495
-17.09488,25.03417,3.06517,-0.95642,0.05406,0.28695,0.96222,0.0,0.0,nan,0.0,0.02723,0.07035,37.52262,1.90486,0.22688,0.73825,0.50193,0.55219,0.52497,0.50193
-16.89207,25.00629,4.98385,-0.78016,0.16941,0.60221,0.89958,0.0,0.0,nan,0.0,0.00713,0.0416,45.94269,2.19885,0.2384,0.65362,0.87608,0.45876,0.45478,0.87608
-16.41585,26.9736,-4.51855,-0.74324,-0.04609,-0.66744,0.96651,0.0,0.0,nan,0.0,0.00466,0.01828,18.7702,1.80681,0.24507,0.51628,0.58147,0.54697,0.55346,0.58147
-17.21882,26.9054,-3.26006,-0.87134,-0.02954,-0.48979,0.97732,0.0,0.0,nan,0.0,0.00429,0.02753,18.69802,1.64256,0.22627,0.54102,0.79825,0.37691,0.60881,0.79825
-17.803,27.04853,-0.93602,-0.99473,0.10246,0.00365,0.97245,0.0,0.0,nan,0.0,0.00437,0.02079,14.30312,2.20408,0.2378,0.55691,0.62622,0.4297,0.4537,0.62622
-17.63377,27.18991,1.075,-0.97878,0.12867,0.15947,0.99778,0.0,0.0,nan,0.0,0.00496,0.01251,21.59016,2.24365,0.22926,0.68104,0.67414,0.63656,0.4457,0.67414
-17.29875,27.0932,2.89487,-0.96699,0.13431,0.21655,0.95443,0.0,0.0,nan,0.0,0.01141,0.04106,31.01622,3.37041,0.2503,0.5856,0.68589,0.50496,0.2967,0.68589
-16.76497,27.05978,4.85095,-0.75221,-0.00301,0.65891,0.91478,0.0,0.0,nan,0.0,0.01139,0.03252,38.05832,1.74849,0.24116,0.72693,0.79223,0.58627,0.57192,0.79223
-16.40917,28.76985,-4.30255,-0.73724,0.08479,-0.67029,0.98794,0.0,0.0,nan,0.0,0.004,0.02232,19.15836,1.7183,0.2357,0.53151,0.60567,0.37207,0.58197,0.60567
-17.14347,29.01381,-3.13207,-0.86906,0.07653,-0.48876,0.97284,0.0,0.0,nan,0.0,0.00292,0.04652,28.47742,2.03202,0.23675,0.76593,0.95023,0.24374,0.49212,0.95023
-17.7137,28.89406,-0.8323,-0.9954,0.04252,0.0858,0.97206,0.0,0.0,nan,0.0,0.00315,0.01482,12.5982,1.88538,0.23924,0.56928,0.27754,0.43231,0.5304,0.27754
-16.72251,29.11448,0.92807,-0.98896,0.0346,0.1441,0.95725,0.0,0.0,nan,0.0,0.00634,0.0148,17.30827,3.19128,0.23711,0.60329,0.59691,0.79192,0.31335,0.59691
-17.23645,28.89244,2.74224,-0.99289,0.0126,0.11836,0.9859,0.0,0.0,nan,0.0,0.00884,0.02259,16.79649,2.18407,0.22646,0.61134,0.75983,0.73928,0.45786,0.75983
-16.64585,28.99926,4.91596,-0.84156,-0.08225,0.53386,0.89539,0.0,0.0,nan,0.0,0.0027,0.05772,30.0512,2.03999,0.23012,0.6145,0.98037,0.3095,0.4902,0.98037
-16.2044,31.40718,-4.30892,-0.78254,-0.07928,-0.61753,0.99242,0.0,0.0,nan,0.0,0.00526,0.01908,20.90181,1.64256,0.24172,0.73725,0.76657,0.43272,0.60881,0.76657
-17.06595,31.03253,-3.30693,-0.88131,0.01948,-0.47213,0.96164,0.0,0.0,nan,0.0,0.00307,0.03173,29.787,2.02898,0.23859,0.84194,0.93395,0.29837,0.49286,0.93395
-17.58811,31.12086,-0.91333,-0.99209,0.12193,0.02981,0.96904,0.0,0.0,nan,0.0,0.01101,0.03352,16.88236,1.86453,0.23665,0.75016,0.55414,0.48974,0.53633,0.55414
-17.32845,31.10615,0.90438,-0.99201,0.06739,0.10663,0.98804,0.0,0.0,nan,0.0,0.00519,0.013,18.7341,3.58307,0.23479,0.62584,0.45019,0.70617,0.27909,0.45019
-17.28265,31.00767,2.91152,-0.99443,0.07795,0.07095,0.96251,0.0,0.0,nan,0.0,0.0064,0.02,18.07691,3.44937,0.24006,0.64446,0.53068,0.55152,0.28991,0.53068
-16.60995,31.06012,4.89067,-0.83985,0.07316,0.53787,0.9479,0.0,0.0,nan,0.0,0.00933,0.07779,28.24827,1.86648,0.23543,0.60578,0.83416,0.29002,0.53577,0.83416
-16.24604,33.01007,-4.50111,-0.82882,-0.07459,-0.55452,0.98268,0.0,0.0,nan,0.0,0.00444,0.03305,15.24823,1.65086,0.2436,0.50478,0.68078,0.30075,0.60574,0.68078
-17.03602,32.97334,-3.04464,-0.95496,-0.02266,-0.29587,0.97635,0.0,0.0,nan,0.0,0.00524,0.03696,15.48711,3.16727,0.23916,0.46658,0.68812,0.34287,0.31573,0.68812
-16.90111,33.16541,-0.96326,-0.99847,-0.00329,0.05525,0.98726,0.0,0.0,nan,0.0,0.00531,0.01983,18.5269,1.85655,0.23801,0.56619,0.35639,0.52444,0.53863,0.35639
-16.76735,32.9469,0.99438,-0.98944,0.09021,0.11343,0.97917,0.0,0.0,nan,0.0,0.00672,0.0148,24.01993,2.66311,0.22996,0.57683,0.58427,0.8529,0.3755,0.58427
-16.41113,32.79531,2.94023,-0.98634,0.13805,0.08985,0.97683,0.0,0.0,nan,0.0,0.00524,0.02483,29.51697,3.61363,0.24581,0.48935,0.64287,0.46025,0.27673,0.64287
-16.70643,32.99363,4.87936,-0.8374,0.09163,0.53886,0.89042,0.0,0.0,nan,0.0,0.01879,0.04954,52.03732,3.38179,0.23571,0.78356,0.604,0.50272,0.2957,0.604
-16.3461,34.99532,-4.47741,-0.8046,0.0951,-0.58615,0.96622,0.0,0.0,nan,0.0,0.00429,0.03497,12.42953,1.80681,0.24927,0.68477,0.85743,0.31688,0.55346,0.85743
-17.00349,35.01352,-2.97804,-0.94463,-0.00486,-0.32811,0.98892,0.0,0.0,nan,0.0,0.00477,0.04493,8.07218,1.88382,0.22766,0.67021,0.8625,0.3089,0.53084,0.8625
-17.49432,34.96497,-0.91608,-0.99421,-0.10033,0.03846,0.97109,0.0,0.0,nan,0.0,0.00592,0.02622,15.84005,1.7265,0.23918,0.70457,0.52456,0.36109,0.57921,0.52456
-16.88115,35.01336,1.02632,-0.97236,-0.19509,0.12827,0.99515,0.0,0.0,nan,0.0,0.00577,0.01906,22.77786,1.68741,0.24394,0.56844,0.70418,0.57925,0.59263,0.70418
-16.8634,34.95697,2.87618,-0.97318,-0.0964,0.20888,0.98375,0.0,0.0,nan,0.0,0.00472,0.02491,36.13048,1.86532,0.22873,0.48212,0.48835,0.41454,0.5361,0.48835
-16.55743,35.03149,4.34996,-0.86595,0.02408,0.49955,0.90747,0.0,0.0,nan,0.0,0.00748,0.04913,61.77684,1.67402,0.23983,0.68885,0.94288,0.59629,0.59736,0.94288
