cx,cy,cz,nx,ny,nz,valid_frac,score,periodic_cover,periodic_period_mm,periodic_straightness,band_score,band_ratio,band_amp_um,peak_freq,spectral_spread,local_coherence,global_coherence,coverage,ridge_period_mm,straightness
-20.00694,52.19696,-2.2572,-0.98694,0.07349,-0.14337,0.99932,0.01415,0.07075,0.7,1.0,0.02033,0.07212,13.35057,1.8078,0.2369,0.32416,0.46928,0.99987,0.55316,0.46928
-20.18133,52.91306,-0.8972,-0.96722,0.249,0.04989,0.92869,0.00182,0.00908,0.7,1.0,0.03383,0.09044,14.47218,1.70515,0.23333,0.45255,0.68083,0.94084,0.58646,0.68083
-20.1512,52.67347,0.42781,-0.90833,0.21808,0.3569,0.86572,0.0,0.0,nan,0.0,0.01183,0.09087,31.61863,1.68787,0.25399,0.70052,0.84382,0.28235,0.59246,0.84382
-20.05968,54.06633,-0.71594,-0.85492,0.50651,0.11204,0.82098,0.04539,0.22695,0.7,1.0,0.01879,0.04467,16.13518,2.5651,0.23231,0.52417,0.67227,0.90204,0.38985,0.67227
-18.52161,5.36065,-2.65487,-0.6408,-0.65183,-0.40558,0.73151,0.0,0.0,nan,0.0,0.01586,0.04327,30.11862,1.8078,0.23498,0.69574,0.66178,0.56173,0.55316,0.66178
-18.84039,5.15735,-0.94054,-0.64329,-0.74608,0.17186,0.68032,0.0,0.0,nan,0.0,0.00812,0.03829,20.961,1.7,0.24289,0.35914,0.33859,0.64707,0.58823,0.33859
-18.36997,5.8287,0.32545,-0.57577,-0.68383,0.44819,0.80828,0.0,0.0,nan,0.0,0.01241,0.04002,22.55274,1.70271,0.23723,0.54859,0.37798,0.61527,0.5873,0.37798
-18.70886,7.04179,-2.97467,-0.79162,-0.24693,-0.5589,0.87297,0.0,0.0,nan,0.0,0.02043,0.11226,20.22154,2.94189,0.23338,0.57335,0.68488,0.34889,0.33992,0.68488
-19.18438,6.96343,-1.01766,-0.9652,-0.24021,0.10338,0.85393,0.0,0.0,nan,0.0,0.00438,0.0481,19.1157,3.34765,0.23908,0.62403,0.84504,0.2315,0.29872,0.84504
-18.54121,6.95961,0.9872,-0.7629,-0.35381,0.54111,0.85141,0.0,0.0,nan,0.0,0.00848,0.02875,23.34885,2.95172,0.23747,0.58219,0.69058,0.55034,0.33879,0.69058
-18.09476,9.16012,-4.09187,-0.54447,-0.05105,-0.83722,0.92063,0.0,0.0,nan,0.0,0.00615,0.03363,28.7179,3.03572,0.23572,0.61814,0.72646,0.31653,0.32941,0.72646
-18.89511,8.97388,-3.10216,-0.83035,-0.05465,-0.55455,0.87912,0.0,0.0,nan,0.0,0.01227,0.16539,12.74355,2.24442,0.2302,0.69109,0.922,0.27635,0.44555,0.922
-19.12955,8.9988,-0.9151,-0.99276,0.02684,0.11704,0.97867,0.0,0.0,nan,0.0,0.01548,0.06816,7.50475,2.02852,0.233,0.54668,0.33442,0.5261,0.49297,0.33442
-18.35702,8.96541,0.99458,-0.88979,-0.02286,0.4558,0.9829,0.0,0.0,nan,0.0,0.00789,0.04121,15.00047,2.24294,0.23178,0.49026,0.73985,0.44232,0.44584,0.73985
-18.09762,9.47599,2.34321,-0.76898,-0.14449,0.62273,0.93101,0.0,0.0,nan,0.0,0.00414,0.02312,20.41926,2.4465,0.2336,0.59498,0.8466,0.47879,0.40875,0.8466
-18.15518,11.17267,-4.08835,-0.58152,-0.08103,-0.80949,0.92083,0.01102,0.05509,0.7,1.0,0.00552,0.03292,25.43051,1.72916,0.24344,0.50304,0.86176,0.56015,0.57831,0.86176
-18.94564,11.0105,-3.10307,-0.86063,-0.04696,-0.50706,0.88708,0.05285,0.26423,0.7,1.0,0.00337,0.07707,23.07037,1.82617,0.24784,0.63923,0.96247,0.23225,0.54759,0.96247
-18.9866,11.01394,-0.97262,-0.99035,0.01517,0.13774,0.99146,0.0,0.0,nan,0.0,0.01082,0.075,8.15902,1.71741,0.23071,0.42963,0.50473,0.41823,0.58227,0.50473
-18.36744,10.98245,0.95341,-0.94388,-0.01281,0.33005,0.99277,0.0,0.0,nan,0.0,0.00359,0.07445,21.54282,1.8078,0.25165,0.66849,0.96203,0.2449,0.55316,0.96203
-18.08914,11.06006,2.49907,-0.8521,-0.11938,0.50959,0.95056,0.0,0.0,nan,0.0,0.00181,0.02239,23.93213,1.83823,0.23641,0.64271,0.92813,0.31713,0.544,0.92813
-18.36278,13.07616,-4.22856,-0.62334,-0.13149,-0.77081,0.90884,0.0,0.0,nan,0.0,0.00466,0.01855,23.31884,2.06411,0.23192,0.62973,0.86728,0.69354,0.48447,0.86728
-19.1513,12.97396,-3.07655,-0.90815,-0.04276,-0.41645,0.87378,0.02276,0.11378,0.7,1.0,0.00323,0.0741,34.32135,1.89015,0.242,0.69893,0.98009,0.25061,0.52906,0.98009
-18.93295,13.01713,-0.9687,-0.98433,0.00316,0.17631,0.9961,0.0,0.0,nan,0.0,0.01461,0.06384,8.37241,1.84807,0.23597,0.50448,0.63481,0.56184,0.5411,0.63481
-18.32377,13.01197,0.9806,-0.96053,0.02296,0.27724,0.99983,0.0,0.0,nan,0.0,0.00344,0.03063,7.50931,1.98173,0.22086,0.43041,0.77508,0.35902,0.50461,0.77508
-18.0657,12.87612,2.28636,-0.91989,-0.00871,0.39207,0.98844,0.0,0.0,nan,0.0,0.00291,0.06802,22.20592,1.64346,0.25184,0.8033,0.97921,0.21747,0.60847,0.97921
-18.53798,15.09336,-4.53612,-0.68623,-0.1551,-0.71066,0.90854,0.0,0.0,nan,0.0,0.00689,0.02556,25.94005,1.71984,0.23797,0.62317,0.81017,0.57733,0.58145,0.81017
-19.12599,14.99104,-3.02033,-0.95262,-0.08616,-0.2917,0.91509,0.0,0.0,nan,0.0,0.00307,0.04736,28.7415,1.8078,0.25193,0.66496,0.90749,0.21041,0.55316,0.90749
-18.89328,15.0072,-0.99981,-0.98178,-0.00266,0.19003,0.99983,0.03455,0.17274,0.7,1.0,0.01738,0.05646,8.70273,1.90355,0.22643,0.54412,0.57721,0.69583,0.52533,0.57721
-18.31449,15.0506,0.9872,-0.95972,-0.02681,0.27967,1.00013,0.0,0.0,nan,0.0,0.00532,0.03434,10.02773,2.17337,0.22654,0.45656,0.75423,0.41246,0.46012,0.75423
-18.16424,15.06152,2.29202,-0.93636,-0.05571,0.3466,0.9965,0.0,0.0,nan,0.0,0.01133,0.03958,11.17097,1.66382,0.23121,0.44234,0.36506,0.76323,0.60103,0.36506
-18.68697,17.00663,-4.68013,-0.70133,-0.01456,-0.71268,0.89201,0.0,0.0,nan,0.0,0.01043,0.05105,27.85267,2.18688,0.2291,0.59151,0.80189,0.444,0.45727,0.80189
-19.1207,16.99417,-3.00851,-0.97429,-0.04835,-0.22007,0.94874,0.0,0.0,nan,0.0,0.01576,0.07321,14.88603,1.71501,0.24632,0.52847,0.49083,0.46197,0.58309,0.49083
-18.9924,17.00369,-0.96564,-0.97971,-0.058,0.19184,0.99479,0.04384,0.21918,0.7,1.0,0.0109,0.04876,9.22511,1.8078,0.22658,0.41702,0.52928,0.65213,0.55316,0.52928
-18.40328,17.00005,0.94188,-0.96806,-0.06194,0.24295,0.99197,0.0,0.0,nan,0.0,0.00375,0.03581,9.14519,1.82866,0.23078,0.589,0.8663,0.34497,0.54685,0.8663
-18.14152,17.17221,2.70024,-0.94917,-0.09744,0.29931,0.99086,0.0,0.0,nan,0.0,0.0127,0.04292,12.00424,1.87711,0.23382,0.50333,0.36518,0.68603,0.53274,0.36518
-18.59966,18.95078,-4.46735,-0.70204,-0.04389,-0.71079,0.94028,0.0,0.0,nan,0.0,0.00557,0.03541,27.87437,1.85451,0.23314,0.6529,0.89779,0.49001,0.53923,0.89779
-19.45287,18.98318,-3.10824,-0.96503,-0.04793,-0.2577,0.91942,0.0,0.0,nan,0.0,0.00526,0.04594,22.09029,1.64346,0.24093,0.53148,0.75525,0.23898,0.60847,0.75525
-19.11831,18.96301,-0.99316,-0.97779,-0.06344,0.19977,0.98925,0.0,0.0,nan,0.0,0.0131,0.07229,7.95928,1.8078,0.2381,0.47156,0.67749,0.48096,0.55316,0.67749
-18.52329,19.00425,0.92462,-0.97088,-0.04199,0.23586,0.98935,0.0,0.0,nan,0.0,0.00939,0.06305,5.55801,2.24212,0.23106,0.6209,0.85705,0.49593,0.44601,0.85705
-18.20595,19.00895,2.86872,-0.93917,0.01208,0.34323,0.98491,0.0,0.0,nan,0.0,0.01017,0.04906,14.17607,1.90455,0.23068,0.5305,0.81411,0.56117,0.52506,0.81411
-18.74952,21.01801,-4.67625,-0.71122,-0.04747,-0.70137,0.93464,0.0,0.0,nan,0.0,0.01498,0.04238,22.74594,1.8078,0.23986,0.58284,0.7684,0.70097,0.55316,0.7684
-19.57849,20.96755,-3.12975,-0.9691,-0.02172,-0.24571,0.89816,0.0,0.0,nan,0.0,0.01007,0.10033,15.27086,2.31942,0.22193,0.57529,0.87097,0.32203,0.43114,0.87097
-19.14721,21.04553,-1.00026,-0.98054,-0.01115,0.196,0.9964,0.0,0.0,nan,0.0,0.01612,0.07605,8.18359,2.50821,0.22585,0.53706,0.51509,0.49115,0.39869,0.51509
-18.63596,21.06874,1.07619,-0.95932,-0.01462,0.28195,0.98995,0.0,0.0,nan,0.0,0.00836,0.04128,7.94026,1.64346,0.23073,0.42767,0.69458,0.59262,0.60847,0.69458
-18.18009,20.96804,2.51944,-0.91317,0.05103,0.40437,0.98894,0.0,0.0,nan,0.0,0.00473,0.04835,12.39434,1.76944,0.22569,0.48856,0.93279,0.56018,0.56515,0.93279
-18.64106,22.97416,-4.61114,-0.75957,-0.0223,-0.65004,0.96103,0.0,0.0,nan,0.0,0.01245,0.03487,20.21465,2.02659,0.24195,0.49395,0.44815,0.79426,0.49344,0.44815
-19.36007,23.02519,-3.03621,-0.97644,0.03016,-0.21369,0.95086,0.0,0.0,nan,0.0,0.01531,0.0836,19.97104,1.72454,0.23427,0.58419,0.82565,0.45509,0.57986,0.82565
-19.20085,23.03389,-0.98272,-0.98739,0.00813,0.15811,0.99882,0.0,0.0,nan,0.0,0.01657,0.07838,10.73204,1.79821,0.23124,0.3905,0.49818,0.64234,0.55611,0.49818
-18.71828,22.96919,0.98064,-0.94984,-0.00016,0.31274,0.99852,0.0,0.0,nan,0.0,0.01216,0.04629,10.1094,1.8078,0.23416,0.38645,0.63572,0.81419,0.55316,0.63572
-18.2051,22.89698,2.35319,-0.87356,0.05425,0.48368,0.99499,0.0,0.0,nan,0.0,0.01069,0.05131,13.11623,1.84593,0.22675,0.31419,0.66864,0.76456,0.54173,0.66864
-18.69921,25.02144,-4.76657,-0.81906,-0.11878,-0.56128,0.97393,0.0,0.0,nan,0.0,0.01011,0.04443,19.06802,2.42065,0.23393,0.41327,0.50586,0.60852,0.41311,0.50586
-19.26393,24.97699,-3.01653,-0.98174,-0.05825,-0.18111,0.97857,0.0,0.0,nan,0.0,0.01004,0.04139,15.19802,2.06514,0.2299,0.30586,0.5607,0.89784,0.48423,0.5607
-19.24652,25.0152,-1.0097,-0.98969,-0.04101,0.13719,0.99983,0.0,0.0,nan,0.0,0.01412,0.07526,11.16078,1.96597,0.21881,0.24758,0.39325,0.89332,0.50866,0.39325
-18.79283,24.9783,1.05222,-0.92861,0.00674,0.371,0.99449,0.0,0.0,nan,0.0,0.00767,0.03827,11.81671,1.90138,0.22729,0.35313,0.55717,0.66351,0.52593,0.55717
-18.22033,24.97886,2.22094,-0.85027,0.03202,0.52538,0.99277,0.0,0.0,nan,0.0,0.00601,0.03013,13.42794,1.87536,0.22108,0.27808,0.33813,0.82462,0.53323,0.33813
-18.09069,27.75014,-6.13723,-0.73905,-0.05362,-0.67152,0.99398,0.0,0.0,nan,0.0,0.00891,0.02968,15.55466,1.8078,0.22581,0.38833,0.57362,0.87284,0.55316,0.57362
-18.78708,27.0444,-5.04399,-0.84052,-0.10883,-0.53074,0.98552,0.0,0.0,nan,0.0,0.01155,0.03886,14.09053,1.8078,0.23898,0.4017,0.58832,0.84527,0.55316,0.58832
-19.50747,27.00348,-3.03379,-0.98771,-0.07083,-0.1393,0.97967,0.0,0.0,nan,0.0,0.02983,0.07452,11.96106,2.0144,0.23451,0.51364,0.46231,0.90953,0.49643,0.46231
-19.30858,26.94028,-0.96013,-0.98273,-0.07615,0.16863,0.9963,0.0,0.0,nan,0.0,0.0165,0.06393,9.27753,1.89424,0.23073,0.32032,0.28625,0.97949,0.52792,0.28625
-18.73373,27.00367,1.16846,-0.91276,-0.09554,0.39716,0.99388,0.0,0.0,nan,0.0,0.00418,0.02472,11.37271,1.88442,0.22885,0.25774,0.37176,0.77075,0.53067,0.37176
-18.1169,27.34908,2.16623,-0.83346,-0.12162,0.53903,0.9959,0.0,0.0,nan,0.0,0.00506,0.02413,13.24449,2.69523,0.2236,0.2902,0.6911,0.83215,0.37103,0.6911
-18.18104,28.87186,-6.21014,-0.72486,-0.0122,-0.68879,0.98884,0.0,0.0,nan,0.0,0.01077,0.02951,16.25691,1.85867,0.231,0.43146,0.51347,0.94998,0.53802,0.51347
-18.7762,29.00679,-4.96647,-0.84464,-0.03518,-0.53417,0.99025,0.0,0.0,nan,0.0,0.01225,0.03964,15.31944,1.74497,0.235,0.53691,0.67448,0.65082,0.57308,0.67448
-19.5562,29.02093,-3.10123,-0.98466,-0.04366,-0.16891,0.99015,0.0,0.0,nan,0.0,0.01133,0.05108,11.3016,1.71583,0.22649,0.5399,0.83018,0.65011,0.58281,0.83018
-19.56069,28.97103,-0.97952,-0.98989,-0.0744,0.12072,0.99338,0.0,0.0,nan,0.0,0.0231,0.08951,6.98331,1.89131,0.23158,0.40974,0.47461,0.81008,0.52873,0.47461
