cx,cy,cz,nx,ny,nz,valid_frac,score,periodic_cover,periodic_period_mm,periodic_straightness,band_score,band_ratio,band_amp_um,peak_freq,spectral_spread,local_coherence,global_coherence,coverage,ridge_period_mm,straightness
-22.07184,14.76916,0.67345,-0.99836,0.02388,0.05203,0.96318,0.0,0.0,nan,0.0,0.01032,0.07917,4.77704,1.76912,0.22381,0.20655,0.46093,0.8953,0.56525,0.46093
-22.00241,17.64186,-2.53102,-0.96124,-0.01685,-0.27518,0.93704,9e-05,0.00045,0.51,1.0,0.00708,0.22351,16.34675,1.74703,0.23078,0.62167,0.98428,0.22833,0.5724,0.98428
-22.05686,16.97741,-0.95143,-0.99974,0.01326,-0.01858,0.96548,0.00148,0.0074,0.51,1.0,0.01292,0.15661,6.69607,1.64858,0.24652,0.4329,0.93194,0.59229,0.60658,0.93194
-22.00445,16.34146,0.31419,-0.99837,0.02882,0.04931,0.96128,0.0,0.0,nan,0.0,0.01334,0.09336,4.42187,1.89206,0.21596,0.21698,0.47639,0.95609,0.52853,0.47639
-22.0204,19.28833,-2.85997,-0.96238,-0.00484,-0.27165,0.95086,0.0,0.0,nan,0.0,0.02712,0.12006,13.82388,2.2249,0.22929,0.61588,0.82507,0.55248,0.44946,0.82507
-22.00172,18.36017,-1.0076,-0.99973,0.02124,-0.00929,0.97459,0.0,0.0,nan,0.0,0.00322,0.06245,11.03556,2.36609,0.22527,0.33881,0.93344,0.43571,0.42264,0.93344
-22.04087,21.37155,-2.43134,-0.97911,-0.00311,-0.20329,0.95747,0.0,0.0,nan,0.0,0.00858,0.08564,15.92154,3.35149,0.25143,0.6651,0.938,0.42586,0.29838,0.938
-22.0207,21.38546,-1.6323,-0.99951,-0.01021,-0.02964,0.98641,0.0,0.0,nan,0.0,0.01296,0.06614,10.67426,2.53391,0.2319,0.44391,0.76129,0.54363,0.39465,0.76129
-22.15597,23.07739,-2.73154,-0.96214,-0.08309,-0.25959,0.92613,0.0,0.0,nan,0.0,0.00643,0.06981,14.85358,2.24644,0.21974,0.49132,0.47451,0.21258,0.44515,0.47451
-22.10051,23.06514,-1.50128,-0.99701,-0.06822,0.03641,0.98951,0.0,0.0,nan,0.0,0.02337,0.08611,8.26507,2.09967,0.22873,0.50826,0.58053,0.66314,0.47626,0.58053
-22.04161,23.92818,3.2232,-0.98517,-0.05559,0.16232,0.93915,0.0,0.0,nan,0.0,0.0043,0.07061,18.30504,2.68738,0.19476,0.6859,0.93433,0.24007,0.37211,0.93433
-22.30186,25.0229,-2.89693,-0.92703,-0.04018,-0.37282,0.88738,0.0,0.0,nan,0.0,0.02799,0.15962,17.21169,1.80768,0.22366,0.72662,0.77586,0.29371,0.5532,0.77586
-22.24247,25.18173,-1.15197,-0.98611,-0.14873,0.07395,0.99732,0.0,0.0,nan,0.0,0.01957,0.06615,8.89014,2.08322,0.2342,0.62046,0.48573,0.58415,0.48003,0.48573
-22.03237,25.87024,0.45728,-0.97209,-0.22967,0.04789,0.99792,0.0,0.0,nan,0.0,0.01408,0.05546,10.1367,1.9379,0.23675,0.64867,0.70167,0.46849,0.51602,0.70167
-22.11229,25.30079,3.29036,-0.94558,-0.02009,0.32477,0.89579,0.0,0.0,nan,0.0,0.00922,0.056,33.82138,1.98761,0.23485,0.54123,0.65181,0.32222,0.50312,0.65181
-22.02612,25.16858,4.08707,-0.8657,0.07297,0.49522,0.84712,0.0,0.0,nan,0.0,0.009,0.04105,29.61375,2.82099,0.23901,0.49118,0.65963,0.47651,0.35449,0.65963
-22.45427,27.04542,-2.96269,-0.80077,0.38435,-0.45939,0.73458,0.0,0.0,nan,0.0,0.03029,0.14842,20.48179,2.09289,0.23309,0.69613,0.6634,0.32184,0.47781,0.6634
-22.63046,27.08472,-0.97256,-0.97068,0.18966,-0.14767,0.8272,0.0,0.0,nan,0.0,0.00725,0.18635,24.38283,1.95402,0.22241,0.73583,0.97687,0.20884,0.51177,0.97687
-22.52772,26.94953,1.02885,-0.99908,0.00188,0.04277,0.91311,0.00131,0.00656,0.7,1.0,0.01657,0.08573,19.83906,3.3562,0.23793,0.62344,0.45855,0.34118,0.29796,0.45855
-22.51671,26.92002,2.96344,-0.89657,0.07148,0.43709,0.83391,0.0,0.0,nan,0.0,0.00784,0.03666,26.7234,3.04596,0.23942,0.41622,0.35002,0.55202,0.3283,0.35002
-22.03092,26.15764,4.04761,-0.77921,0.17112,0.60295,0.8253,0.0,0.0,nan,0.0,0.00541,0.02348,24.54041,2.68527,0.23278,0.37067,0.52066,0.67219,0.3724,0.52066
-22.12391,28.06847,-2.20108,-0.6241,0.68801,-0.37033,0.75901,0.0,0.0,nan,0.0,0.01458,0.03888,20.95859,3.22639,0.23863,0.55283,0.44663,0.74295,0.30994,0.44663
-22.30398,28.41615,-0.80254,-0.68831,0.65681,-0.30795,0.77273,0.0,0.0,nan,0.0,0.02114,0.05727,26.15773,1.7252,0.24188,0.58233,0.56192,0.6822,0.57964,0.56192
-22.76596,28.97333,1.00986,-0.81278,0.58195,-0.02688,0.65837,0.0,0.0,nan,0.0,0.01365,0.05306,27.82596,2.1342,0.2324,0.53919,0.42971,0.51129,0.46856,0.42971
-22.45944,28.65987,2.60175,-0.73937,0.48323,0.46886,0.70464,0.0,0.0,nan,0.0,0.0182,0.04163,24.02552,2.51912,0.22368,0.50734,0.58176,0.9335,0.39696,0.58176
-20.15673,1.90831,-1.40173,-0.46535,-0.87926,-0.10177,0.85403,0.0,0.0,nan,0.0,0.0212,0.11264,24.83045,1.77529,0.2415,0.56879,0.48843,0.35758,0.56329,0.48843
-20.96087,3.07255,-2.85135,-0.55603,-0.52349,-0.64559,0.80337,0.0,0.0,nan,0.0,0.01703,0.0561,35.57084,1.97181,0.22586,0.6642,0.47276,0.4826,0.50715,0.47276
-21.30639,2.55024,-0.95468,-0.69673,-0.7152,0.05522,0.84732,0.0,0.0,nan,0.0,0.01197,0.03502,12.46061,1.90233,0.24091,0.51857,0.52653,0.76482,0.52567,0.52653
-20.8726,3.24817,0.91125,-0.62861,-0.7187,0.29719,0.94656,0.0,0.0,nan,0.0,0.01094,0.0266,15.21702,1.66392,0.24094,0.52593,0.43492,0.88528,0.60099,0.43492
-20.71592,3.67831,2.81663,-0.5795,-0.72177,0.37846,0.90921,0.0,0.0,nan,0.0,0.00657,0.02187,14.27607,1.89524,0.2291,0.4173,0.33698,0.82055,0.52764,0.33698
-20.09252,3.98366,4.00377,-0.46609,-0.6746,0.57243,0.89248,0.0,0.0,nan,0.0,0.0117,0.05298,35.73837,3.54427,0.244,0.77431,0.81843,0.38549,0.28215,0.81843
-20.45433,5.86296,-4.13452,-0.42966,-0.26168,-0.86424,0.93194,0.0,0.0,nan,0.0,0.00663,0.0196,22.39576,2.37125,0.2375,0.47335,0.68556,0.77876,0.42172,0.68556
-21.25618,4.9689,-3.63291,-0.57364,-0.25734,-0.77764,0.85023,0.0,0.0,nan,0.0,0.01282,0.03626,26.0086,2.07709,0.23511,0.65615,0.73921,0.58042,0.48144,0.73921
-21.92339,4.92484,-0.43498,-0.98293,-0.16653,0.07817,0.978,0.0,0.0,nan,0.0,0.01246,0.04215,10.4133,3.17719,0.23314,0.6942,0.52402,0.50747,0.31474,0.52402
-21.96852,4.97593,0.9945,-0.96029,-0.22403,0.16631,0.94996,0.0,0.0,nan,0.0,0.00628,0.03171,13.80148,1.94919,0.2285,0.5458,0.76333,0.43398,0.51303,0.76333
-21.71968,4.9638,3.17761,-0.86771,-0.31828,0.3818,0.85183,0.0,0.0,nan,0.0,0.00732,0.0356,26.51708,2.10978,0.2235,0.52329,0.62145,0.42238,0.47398,0.62145
-20.74196,5.04641,4.67053,-0.62755,-0.35245,0.69423,0.84602,0.0,0.0,nan,0.0,0.00935,0.02312,23.18526,1.90179,0.23455,0.60924,0.66201,0.72092,0.52582,0.66201
-20.68786,7.03288,-4.55048,-0.48758,-0.20567,-0.84851,0.89839,0.0,0.0,nan,0.0,0.00602,0.02231,25.7209,1.88905,0.24035,0.43915,0.76673,0.70012,0.52937,0.76673
-21.70808,6.95279,-3.11174,-0.84848,-0.08729,-0.52199,0.91021,0.0,0.0,nan,0.0,0.00797,0.05263,33.84946,2.58162,0.23049,0.54546,0.56893,0.29403,0.38735,0.56893
-21.90569,6.98213,-1.02161,-0.9991,0.01484,-0.03983,0.99142,0.0,0.0,nan,0.0,0.01198,0.05911,6.54564,2.13567,0.22586,0.46573,0.42889,0.56822,0.46824,0.42889
-21.86796,7.01957,0.97948,-0.99565,0.0102,0.09265,0.98531,0.0,0.0,nan,0.0,0.0155,0.10235,7.84442,1.93049,0.23452,0.55547,0.88719,0.60994,0.518,0.88719
-21.50677,6.93387,3.03784,-0.93267,-0.00865,0.36063,0.98551,0.0,0.0,nan,0.0,0.00798,0.04654,18.49135,2.05439,0.22665,0.51089,0.58703,0.37197,0.48676,0.58703
-20.65614,6.96081,4.59119,-0.72488,-0.11516,0.67918,0.96989,0.0,0.0,nan,0.0,0.00951,0.02634,16.38281,2.05251,0.23279,0.56225,0.61429,0.72019,0.48721,0.61429
-20.72808,9.04815,-4.60933,-0.58211,-0.14376,-0.8003,0.94365,0.0,0.0,nan,0.0,0.01731,0.05674,27.10834,2.28268,0.23212,0.71384,0.76969,0.4899,0.43808,0.76969
-21.72864,8.94378,-3.03854,-0.9142,-0.05563,-0.40142,0.95657,0.0,0.0,nan,0.0,0.00355,0.08502,23.47306,1.65143,0.2504,0.75738,0.96848,0.19888,0.60554,0.96848
-21.96923,8.8054,-1.12505,-0.99799,-0.019,-0.06047,0.979,0.0,0.0,nan,0.0,0.02117,0.08532,4.36432,2.07766,0.22523,0.38136,0.54199,0.9486,0.48131,0.54199
-21.9017,9.02058,1.13564,-0.9944,-0.03576,0.09949,0.976,0.0,0.0,nan,0.0,0.0119,0.0802,5.19804,1.89922,0.22981,0.21834,0.74138,0.94063,0.52653,0.74138
-21.61034,9.01345,3.07087,-0.95485,-0.09081,0.28288,0.9776,0.0,0.0,nan,0.0,0.00322,0.05981,13.74596,1.7103,0.23108,0.39142,0.84126,0.22265,0.58469,0.84126
-20.86381,8.93647,5.11146,-0.73257,-0.17492,0.65783,0.94966,0.0,0.0,nan,0.0,0.00427,0.025,22.88719,3.42499,0.23943,0.47659,0.65681,0.39015,0.29197,0.65681
-20.07415,9.60689,6.06136,-0.53804,-0.20503,0.81761,0.95206,0.0,0.0,nan,0.0,0.00447,0.01431,18.4297,3.37681,0.23458,0.42879,0.63383,0.80836,0.29614,0.63383
-20.83496,11.06105,-4.8594,-0.63862,-0.01474,-0.76938,0.93915,0.0,0.0,nan,0.0,0.00445,0.02747,27.11367,3.49867,0.23283,0.57743,0.86534,0.47796,0.28582,0.86534
-21.77347,11.01355,-3.06007,-0.92459,-0.01679,-0.38059,0.95877,0.0,0.0,nan,0.0,0.00544,0.12288,19.12855,2.00275,0.23486,0.71667,0.95803,0.20424,0.49931,0.95803
-21.98055,10.73837,-1.66976,-0.99212,-0.02664,-0.1224,0.96378,0.0,0.0,nan,0.0,0.01149,0.09239,5.05368,2.05644,0.22711,0.33202,0.70826,0.5226,0.48628,0.70826
-21.95763,10.85621,1.58535,-0.99299,-0.04516,0.1092,0.96648,0.00738,0.0369,0.6,1.0,0.01713,0.10055,4.81069,1.91175,0.22448,0.26386,0.48381,0.91409,0.52308,0.48381
-21.70508,10.99444,3.05929,-0.97751,-0.07445,0.19729,0.9773,0.0,0.0,nan,0.0,0.00744,0.10285,6.92899,2.002,0.22288,0.31004,0.88024,0.5155,0.4995,0.88024
-21.25714,10.92943,5.33311,-0.79053,-0.17528,0.58681,0.93564,0.0,0.0,nan,0.0,0.00374,0.02418,22.73615,2.59792,0.23367,0.6294,0.83156,0.36214,0.38492,0.83156
-20.47093,11.5254,6.25704,-0.58942,-0.13929,0.79573,0.93304,0.0,0.0,nan,0.0,0.00746,0.02189,21.32997,2.20949,0.23389,0.54903,0.52869,0.67874,0.45259,0.52869
-20.96258,13.00508,-4.82288,-0.65808,-0.00591,-0.75293,0.94966,0.0,0.0,nan,0.0,0.00337,0.02198,28.19349,3.53169,0.23924,0.69111,0.90787,0.48007,0.28315,0.90787
-21.86639,13.03152,-3.23472,-0.8903,-0.04025,-0.45359,0.92993,0.0,0.0,nan,0.0,0.00224,0.06308,44.58651,2.19271,0.23821,0.75296,0.9978,0.2381,0.45606,0.9978
-21.99684,13.25743,-1.86286,-0.99212,-0.00962,-0.12494,0.97119,0.0,0.0,nan,0.0,0.01941,0.10654,8.06716,1.84737,0.23266,0.37279,0.76557,0.64194,0.54131,0.76557
-21.9855,13.09111,1.79869,-0.99503,-0.00617,0.09939,0.96979,0.0,0.0,nan,0.0,0.01568,0.10275,4.91906,1.87978,0.22466,0.22748,0.42102,0.94335,0.53198,0.42102
-21.83137,12.94321,3.05208,-0.98974,-0.0202,0.14145,0.98811,0.0,0.0,nan,0.0,0.00801,0.09125,6.58364,1.93694,0.23243,0.25721,0.4351,0.44488,0.51628,0.4351
-21.55193,13.03038,5.11308,-0.87559,-0.04249,0.48118,0.93204,0.0,0.0,nan,0.0,0.00957,0.05535,21.73324,1.70838,0.24045,0.64454,0.62396,0.29295,0.58535,0.62396
-20.58606,13.01975,6.47338,-0.60095,-0.07889,0.79538,0.92633,0.0,0.0,nan,0.0,0.00668,0.03016,22.76616,1.91141,0.23843,0.44559,0.58406,0.54092,0.52317,0.58406
-20.98473,15.0203,-4.87726,-0.63672,0.02168,-0.77079,0.93184,0.0,0.0,nan,0.0,0.00541,0.0231,30.30668,3.40078,0.2321,0.64193,0.83142,0.52642,0.29405,0.83142
-21.84202,14.98857,-3.11376,-0.9038,0.01365,-0.42774,0.93734,0.0,0.0,nan,0.0,0.01242,0.08621,15.47542,1.78687,0.24447,0.63425,0.50401,0.25657,0.55964,0.50401
-21.98184,15.03227,-1.99037,-0.99052,-0.00011,-0.13735,0.9771,0.0,0.0,nan,0.0,0.02274,0.11963,6.75611,2.01375,0.22996,0.40088,0.6574,0.61442,0.49658,0.6574
-21.94929,15.16315,1.62071,-0.99509,0.03347,0.09319,0.96809,0.0,0.0,nan,0.0,0.01023,0.07835,4.72342,1.70458,0.23363,0.20439,0.47102,0.90926,0.58666,0.47102
-21.80829,15.07639,2.97326,-0.98922,0.04027,0.14076,0.98561,5e-05,0.00027,0.6,1.0,0.01567,0.0701,5.84728,2.13666,0.22918,0.36419,0.34596,0.82354,0.46802,0.34596
-21.50476,15.01552,5.2699,-0.84988,0.03926,0.52551,0.92513,0.0,0.0,nan,0.0,0.00625,0.05418,27.42254,1.81344,0.23168,0.51905,0.79537,0.27895,0.55144,0.79537
-20.59658,15.10789,6.46581,-0.61497,0.04215,0.78742,0.94485,0.0,0.0,nan,0.0,0.00618,0.02414,25.07538,2.56342,0.23114,0.53806,0.70215,0.51395,0.3901,0.70215
-20.88786,16.96959,-4.68799,-0.63677,-0.0113,-0.77097,0.95607,0.0,0.0,nan,0.0,0.00515,0.02049,24.99794,2.8992,0.22919,0.51504,0.82614,0.69669,0.34492,0.82614
-21.88147,17.05179,-3.11122,-0.9043,-0.01063,-0.42676,0.93624,0.0,0.0,nan,0.0,0.00184,0.051,36.15817,2.07624,0.23186,0.69573,0.98618,0.22368,0.48164,0.98618
-21.99488,17.17775,-1.7203,-0.99656,0.00631,-0.08264,0.97309,0.0,0.0,nan,0.0,0.01263,0.08419,9.60552,2.04978,0.23253,0.40729,0.51716,0.44508,0.48786,0.51716
-21.92397,17.15614,1.15433,-0.99617,0.03056,0.08193,0.96298,0.0,0.0,nan,0.0,0.01478,0.07546,3.90354,1.94398,0.22561,0.29863,0.40933,0.99178,0.51441,0.40933
-21.67443,16.969,2.97592,-0.98914,0.01053,0.14658,0.96398,0.0,0.0,nan,0.0,0.00756,0.04807,5.43161,1.95015,0.23102,0.33376,0.75138,0.64771,0.51278,0.75138
-21.2693,17.00398,5.13562,-0.83068,0.05637,0.55389,0.94125,0.0,0.0,nan,0.0,0.01041,0.05141,29.39118,2.69259,0.22963,0.59935,0.52513,0.36076,0.37139,0.52513
-20.51118,16.98869,6.38872,-0.59089,0.08401,0.80236,0.93795,0.0,0.0,nan,0.0,0.00499,0.02229,23.92477,2.01046,0.22873,0.46547,0.7641,0.54568,0.4974,0.7641
-20.99748,18.99272,-4.84674,-0.66205,-0.03351,-0.74871,0.92002,0.0,0.0,nan,0.0,0.01023,0.03598,26.20688,1.77634,0.23944,0.5037,0.70331,0.6078,0.56296,0.70331
-21.90449,19.02586,-3.02652,-0.94509,-0.01861,-0.32627,0.95136,0.0,0.0,nan,0.0,0.00926,0.09424,20.89667,1.73986,0.24042,0.65681,0.9053,0.32587,0.57476,0.9053
-21.98558,19.07619,-1.02421,-0.99983,0.01828,-0.00178,0.97429,0.0,0.0,nan,0.0,0.00663,0.05551,11.36759,2.02741,0.22009,0.32167,0.7933,0.50713,0.49324,0.7933
-21.86993,19.09673,0.92788,-0.99742,0.03467,0.06283,0.96448,0.0,0.0,nan,0.0,0.01135,0.19205,6.18543,1.86871,0.23045,0.65964,0.96246,0.37024,0.53513,0.96246
-21.71575,19.00482,3.02979,-0.98791,0.00852,0.15483,0.96708,0.0,0.0,nan,0.0,0.00295,0.10364,9.65411,1.82749,0.24286,0.73433,0.98814,0.19649,0.5472,0.98814
-21.15727,19.14432,5.38471,-0.71949,0.0449,0.69305,0.91672,0.0,0.0,nan,0.0,0.00479,0.02652,20.53289,1.64858,0.23753,0.39936,0.55512,0.49586,0.60658,0.55512
-20.40926,18.27848,6.22621,-0.54922,0.1157,0.82763,0.93905,0.0,0.0,nan,0.0,0.0064,0.02388,19.56477,3.42877,0.22987,0.34923,0.30961,0.84572,0.29165,0.30961
-20.86801,20.99517,-4.6508,-0.61811,0.07484,-0.78252,0.94245,0.0,0.0,nan,0.0,0.0129,0.04167,22.4046,1.75981,0.22677,0.51398,0.56566,0.65608,0.56824,0.56566
-21.90537,20.85247,-3.28381,-0.91572,0.02326,-0.40114,0.92803,0.0,0.0,nan,0.0,0.01367,0.04954,19.11099,2.609,0.22238,0.54055,0.77098,0.60448,0.38329,0.77098
-21.89509,20.86563,-0.88678,-0.99895,0.00418,0.04563,0.98651,0.0,0.0,nan,0.0,0.00845,0.05827,9.67957,2.36603,0.22777,0.36299,0.5136,0.48197,0.42265,0.5136
-21.79085,21.0176,0.93942,-0.99708,0.04214,0.06375,0.9781,0.0,0.0,nan,0.0,0.01443,0.08178,7.74227,2.39991,0.23127,0.39597,0.3584,0.56085,0.41668,0.3584
-21.63057,21.09769,3.09501,-0.99298,-0.01849,0.11684,0.9788,0.0,0.0,nan,0.0,0.00759,0.15888,9.76321,1.87144,0.22851,0.82044,0.97557,0.25229,0.53435,0.97557
-21.30242,20.94106,5.4034,-0.71644,-0.03421,0.6968,0.88377,0.0,0.0,nan,0.0,0.00745,0.03971,20.43043,1.81344,0.24037,0.39995,0.40991,0.51508,0.55144,0.40991
-20.28344,21.65017,6.14745,-0.45809,-0.00355,0.8889,0.92893,0.0,0.0,nan,0.0,0.01471,0.04249,27.13205,1.64858,0.24628,0.47903,0.50564,0.776,0.60658,0.50564
-20.90061,23.00718,-4.48595,-0.51349,0.01831,-0.8579,0.93444,0.0,0.0,nan,0.0,0.00699,0.02417,20.93893,3.2726,0.24517,0.4585,0.54142,0.69118,0.30557,0.54142
-21.8728,22.81051,-3.75323,-0.81339,-0.04497,-0.57998,0.87486,0.0,0.0,nan,0.0,0.00611,0.06597,22.54766,1.70357,0.22694,0.5787,0.92032,0.3832,0.587,0.92032
-21.87154,23.00292,-0.54265,-0.99069,-0.03883,0.13049,0.99772,0.0,0.0,nan,0.0,0.02413,0.0741,7.22414,2.05251,0.23171,0.45969,0.42205,0.90469,0.48721,0.42205
-21.58783,23.00059,0.97147,-0.9982,-0.02131,0.056,0.98911,0.0,0.0,nan,0.0,0.02514,0.07658,7.17845,1.92838,0.22531,0.42596,0.54026,0.9852,0.51857,0.54026
-21.7563,23.03608,2.95878,-0.99707,-0.03143,0.0697,0.9819,0.0,0.0,nan,0.0,0.00458,0.05808,16.56006,3.56321,0.26114,0.7605,0.92776,0.26969,0.28065,0.92776
-21.4119,23.10445,5.35952,-0.72974,0.11689,0.67366,0.86244,0.0,0.0,nan,0.0,0.01173,0.04726,20.79523,2.09256,0.2245,0.43991,0.62285,0.61831,0.47788,0.62285
-20.3487,22.48375,6.13759,-0.46131,0.08819,0.88285,0.91371,0.0,0.0,nan,0.0,0.01132,0.03947,26.97582,1.81344,0.23912,0.41101,0.54729,0.74985,0.55144,0.54729
-20.90309,24.99427,-4.67881,-0.38876,0.08833,-0.9171,0.9024,0.0,0.0,nan,0.0,0.00869,0.02287,18.94329,2.71403,0.22859,0.54099,0.61402,0.77644,0.36846,0.61402
-21.95734,24.96405,-3.93144,-0.72174,0.01781,-0.69193,0.83591,0.0,0.0,nan,0.0,0.00843,0.0677,34.99311,1.82133,0.24324,0.6868,0.87877,0.32607,0.54905,0.87877
-21.87354,24.61333,-0.44593,-0.97859,-0.15656,0.13359,0.99772,0.0,0.0,nan,0.0,0.01921,0.05588,7.66422,1.88457,0.22539,0.50386,0.28322,0.86032,0.53062,0.28322
-21.68646,25.03354,1.0736,-0.97619,-0.21387,0.03633,0.98951,0.0,0.0,nan,0.0,0.02173,0.05866,7.8348,1.72724,0.23344,0.50233,0.25267,0.92585,0.57896,0.25267
-21.84144,24.68382,2.56554,-0.98551,-0.10158,0.13582,0.97109,0.0,0.0,nan,0.0,0.0093,0.07187,19.04058,3.22752,0.23154,0.62518,0.53055,0.22883,0.30984,0.53055
-20.96543,24.98227,4.69762,-0.64259,0.20115,0.73933,0.92613,0.0,0.0,nan,0.0,0.0141,0.04022,28.20057,1.87285,0.23563,0.49779,0.57389,0.75428,0.53395,0.57389
-20.85576,26.77928,-4.38436,-0.28997,0.39282,-0.87271,0.8301,0.0,0.0,nan,0.0,0.02015,0.06075,21.37791,2.77574,0.23133,0.68978,0.68356,0.52596,0.36026,0.68356
-21.32737,27.64529,-3.61102,-0.40977,0.6279,-0.66168,0.76462,0.0,0.0,nan,0.0,0.01432,0.03497,25.03965,2.88474,0.23424,0.57664,0.44452,0.76675,0.34665,0.44452
-21.98515,26.02653,1.33729,-0.97346,-0.19215,0.12429,0.98401,0.0,0.0,nan,0.0,0.01599,0.11043,12.41201,2.64766,0.23109,0.56925,0.62979,0.29532,0.37769,0.62979
-21.07383,27.4466,3.59352,-0.57963,0.36054,0.73078,0.93354,0.0,0.0,nan,0.0,0.01911,0.05894,22.77693,2.18807,0.22085,0.5949,0.7798,0.65523,0.45702,0.7798
-20.88107,26.73284,4.5483,-0.48975,0.35107,0.79806,0.89979,0.0,0.0,nan,0.0,0.01951,0.04383,23.75303,1.69876,0.23482,0.48323,0.69079,0.9985,0.58866,0.69079
-20.76395,28.25574,-2.69845,-0.263,0.85378,-0.44931,0.85554,0.0,0.0,nan,0.0,0.01574,0.04451,21.48914,1.81344,0.23578,0.51138,0.47842,0.75605,0.55144,0.47842
-20.96078,28.52106,-0.98794,-0.34582,0.8674,-0.35782,0.9074,0.0,0.0,nan,0.0,0.01572,0.03342,21.47592,2.73256,0.23206,0.51542,0.63309,0.99792,0.36596,0.63309
-21.02701,29.51572,0.81253,-0.38721,0.90246,-0.18876,0.84662,0.0,0.0,nan,0.0,0.01996,0.06306,27.31429,1.76274,0.22547,0.58324,0.79509,0.68066,0.5673,0.79509
-20.94078,29.03861,2.85996,-0.44252,0.69913,0.5616,0.87346,0.0,0.0,nan,0.0,0.00941,0.09534,34.85724,2.35806,0.22119,0.57338,0.88159,0.31433,0.42408,0.88159
-20.41352,30.17032,1.49569,-0.29957,0.95369,-0.02711,0.80697,0.0,0.0,nan,0.0,0.02658,0.06756,32.12955,2.19671,0.22874,0.67207,0.70693,0.62182,0.45523,0.70693
-20.26952,30.10801,2.20253,-0.31501,0.91328,0.25823,0.81188,0.0,0.0,nan,0.0,0.00753,0.07004,51.74283,2.02047,0.23406,0.77074,0.92635,0.33259,0.49494,0.92635
-18.91583,1.5108,-2.61951,-0.29983,-0.82784,-0.47411,0.80817,0.0,0.0,nan,0.0,0.02282,0.08447,37.24212,1.7607,0.234,0.81007,0.51686,0.3514,0.56795,0.51686
-19.06394,1.32865,-0.96062,-0.31908,-0.94485,0.07381,0.89489,0.0,0.0,nan,0.0,0.00928,0.03922,16.3207,1.74791,0.24078,0.43467,0.41537,0.61088,0.57211,0.41537
